# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680668723681322 198922 MANAGER START
1680668723686390 198922 CATEGORY default MAX {}
1680668723686408 198922 CATEGORY default MIN {}
1680668723686414 198922 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680670244633852 198922 TASK 587 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005396,"s"],"wq_input_time":[0.000108,"s"],"wq_output_size":[0.001296043395996094,"MB"],"wq_input_size":[0,"MB"],"start":[1680670093.039712,"s"],"end":[1680670244.622579,"s"],"wall_time":[151.582867,"s"],"cpu_time":[899.244373,"s"],"memory":[9591,"MB"],"virtual_memory":[9993,"MB"],"swap_memory":[0,"MB"],"disk":[14047,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1252,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.932,"cores"],"cores_avg":[5.932,"cores"],"machine_cpus":[24,"cores"],"machine_load":[10,"procs"],"context_switches":[27,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670244634596 198922 TASK 587 DONE SUCCESS  0  {} {"wq_output_time":[0.005396,"s"],"wq_input_time":[0.000108,"s"],"wq_output_size":[0.001296043395996094,"MB"],"wq_input_size":[0,"MB"],"start":[1680670093.039712,"s"],"end":[1680670244.622579,"s"],"wall_time":[151.582867,"s"],"cpu_time":[899.244373,"s"],"memory":[9591,"MB"],"virtual_memory":[9993,"MB"],"swap_memory":[0,"MB"],"disk":[14047,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1252,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.932,"cores"],"cores_avg":[5.932,"cores"],"machine_cpus":[24,"cores"],"machine_load":[10,"procs"],"context_switches":[27,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670244635107 198922 TRANSFER INPUT 551 1 0.000000 0.000002 gcc
1680670244635121 198922 TRANSFER INPUT 551 1 0.000000 0.000003 remote_program.c
1680670244635134 198922 TRANSFER INPUT 551 1 0.000000 0.000007 cctools-monitor
1680670244635185 198922 TASK 551 RUNNING 10.32.83.221:37562  FIRST_RESOURCES {"memory":[16334,"MB"],"disk":[16614,"MB"],"gpus":[0,"gpus"],"cores":[10,"cores"]}
1680670247199018 198922 TASK 585 WAITING_RETRIEVAL 10.32.83.161:46140 
1680670247204020 198922 TRANSFER OUTPUT 585 0 0.001290 0.004948 cctools-monitor.summary
1680670247205399 198922 TASK 585 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005123,"s"],"wq_input_time":[0.000128,"s"],"wq_output_size":[0.001290321350097656,"MB"],"wq_input_size":[0,"MB"],"start":[1680670096.671267,"s"],"end":[1680670247.196198,"s"],"wall_time":[150.524931,"s"],"cpu_time":[1788.582358,"s"],"memory":[12868,"MB"],"virtual_memory":[13665,"MB"],"swap_memory":[0,"MB"],"disk":[9991,"MB"],"bytes_read":[1,"MB"],"bytes_written":[2504,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[11.882,"cores"],"cores_avg":[11.882,"cores"],"machine_cpus":[24,"cores"],"machine_load":[16,"procs"],"context_switches":[29,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670247206037 198922 TASK 585 DONE SUCCESS  0  {} {"wq_output_time":[0.005123,"s"],"wq_input_time":[0.000128,"s"],"wq_output_size":[0.001290321350097656,"MB"],"wq_input_size":[0,"MB"],"start":[1680670096.671267,"s"],"end":[1680670247.196198,"s"],"wall_time":[150.524931,"s"],"cpu_time":[1788.582358,"s"],"memory":[12868,"MB"],"virtual_memory":[13665,"MB"],"swap_memory":[0,"MB"],"disk":[9991,"MB"],"bytes_read":[1,"MB"],"bytes_written":[2504,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[11.882,"cores"],"cores_avg":[11.882,"cores"],"machine_cpus":[24,"cores"],"machine_load":[16,"procs"],"context_switches":[29,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670247206584 198922 TRANSFER INPUT 550 1 0.000000 0.000002 gcc
1680670247206598 198922 TRANSFER INPUT 550 1 0.000000 0.000004 remote_program.c
1680670247206611 198922 TRANSFER INPUT 550 1 0.000000 0.000007 cctools-monitor
1680670247206668 198922 TASK 550 RUNNING 10.32.83.161:46140  FIRST_RESOURCES {"memory":[16334,"MB"],"disk":[16614,"MB"],"gpus":[0,"gpus"],"cores":[11.882,"cores"]}
1680670249370962 198922 TASK 584 WAITING_RETRIEVAL 10.32.88.255:51988 
1680670249371288 198922 TASK 583 WAITING_RETRIEVAL 10.32.84.35:37554 
1680670249376326 198922 TRANSFER OUTPUT 583 0 0.001285 0.004953 cctools-monitor.summary
1680670249377649 198922 TASK 583 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005086,"s"],"wq_input_time":[0.000119,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680670098.584906,"s"],"end":[1680670249.306094,"s"],"wall_time":[150.721188,"s"],"cpu_time":[1193.820089,"s"],"memory":[8402,"MB"],"virtual_memory":[8937,"MB"],"swap_memory":[0,"MB"],"disk":[10855,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1699,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[7.921,"cores"],"cores_avg":[7.921,"cores"],"machine_cpus":[24,"cores"],"machine_load":[8,"procs"],"context_switches":[40,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670249378464 198922 TASK 583 DONE SUCCESS  0  {} {"wq_output_time":[0.005086,"s"],"wq_input_time":[0.000119,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680670098.584906,"s"],"end":[1680670249.306094,"s"],"wall_time":[150.721188,"s"],"cpu_time":[1193.820089,"s"],"memory":[8402,"MB"],"virtual_memory":[8937,"MB"],"swap_memory":[0,"MB"],"disk":[10855,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1699,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[7.921,"cores"],"cores_avg":[7.921,"cores"],"machine_cpus":[24,"cores"],"machine_load":[8,"procs"],"context_switches":[40,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670249383148 198922 TRANSFER OUTPUT 584 0 0.001292 0.004419 cctools-monitor.summary
1680670249384524 198922 TASK 584 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004705,"s"],"wq_input_time":[0.000115,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680670098.117712,"s"],"end":[1680670249.284462,"s"],"wall_time":[151.16675,"s"],"cpu_time":[1346.392966,"s"],"memory":[14079,"MB"],"virtual_memory":[14679,"MB"],"swap_memory":[0,"MB"],"disk":[14056,"MB"],"bytes_read":[1,"MB"],"bytes_written":[2341,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[8.907,"cores"],"cores_avg":[8.907,"cores"],"machine_cpus":[24,"cores"],"machine_load":[13,"procs"],"context_switches":[28,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670249385165 198922 TASK 584 DONE SUCCESS  0  {} {"wq_output_time":[0.004705,"s"],"wq_input_time":[0.000115,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680670098.117712,"s"],"end":[1680670249.284462,"s"],"wall_time":[151.16675,"s"],"cpu_time":[1346.392966,"s"],"memory":[14079,"MB"],"virtual_memory":[14679,"MB"],"swap_memory":[0,"MB"],"disk":[14056,"MB"],"bytes_read":[1,"MB"],"bytes_written":[2341,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[8.907,"cores"],"cores_avg":[8.907,"cores"],"machine_cpus":[24,"cores"],"machine_load":[13,"procs"],"context_switches":[28,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670249385682 198922 TRANSFER INPUT 549 1 0.000000 0.000002 gcc
1680670249385695 198922 TRANSFER INPUT 549 1 0.000000 0.000003 remote_program.c
1680670249385707 198922 TRANSFER INPUT 549 1 0.000000 0.000006 cctools-monitor
1680670249385757 198922 TASK 549 RUNNING 10.32.84.35:37554  FIRST_RESOURCES {"memory":[16334,"MB"],"disk":[16614,"MB"],"gpus":[0,"gpus"],"cores":[11.882,"cores"]}
1680670249386163 198922 TRANSFER INPUT 548 1 0.000000 0.000001 gcc
1680670249386174 198922 TRANSFER INPUT 548 1 0.000000 0.000003 remote_program.c
1680670249386186 198922 TRANSFER INPUT 548 1 0.000000 0.000006 cctools-monitor
1680670249386226 198922 TASK 548 RUNNING 10.32.88.255:51988  FIRST_RESOURCES {"memory":[16334,"MB"],"disk":[16614,"MB"],"gpus":[0,"gpus"],"cores":[11.882,"cores"]}
1680670257000881 198922 TASK 582 WAITING_RETRIEVAL 10.32.82.143:33004 
1680670257005758 198922 TRANSFER OUTPUT 582 0 0.001292 0.004785 cctools-monitor.summary
1680670257007464 198922 TASK 582 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005057,"s"],"wq_input_time":[0.000122,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680670106.244562,"s"],"end":[1680670256.997742,"s"],"wall_time":[150.75318,"s"],"cpu_time":[1345.654881,"s"],"memory":[12603,"MB"],"virtual_memory":[13203,"MB"],"swap_memory":[0,"MB"],"disk":[11689,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1809,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[8.926,"cores"],"cores_avg":[8.926,"cores"],"machine_cpus":[16,"cores"],"machine_load":[9,"procs"],"context_switches":[37,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670257008278 198922 TASK 582 DONE SUCCESS  0  {} {"wq_output_time":[0.005057,"s"],"wq_input_time":[0.000122,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680670106.244562,"s"],"end":[1680670256.997742,"s"],"wall_time":[150.75318,"s"],"cpu_time":[1345.654881,"s"],"memory":[12603,"MB"],"virtual_memory":[13203,"MB"],"swap_memory":[0,"MB"],"disk":[11689,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1809,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[8.926,"cores"],"cores_avg":[8.926,"cores"],"machine_cpus":[16,"cores"],"machine_load":[9,"procs"],"context_switches":[37,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670257008941 198922 TRANSFER INPUT 547 1 0.000000 0.000003 gcc
1680670257008956 198922 TRANSFER INPUT 547 1 0.000000 0.000004 remote_program.c
1680670257008970 198922 TRANSFER INPUT 547 1 0.000000 0.000007 cctools-monitor
1680670257009029 198922 TASK 547 RUNNING 10.32.82.143:33004  FIRST_RESOURCES {"memory":[16334,"MB"],"disk":[16614,"MB"],"gpus":[0,"gpus"],"cores":[11.882,"cores"]}
1680670261676068 198922 TASK 581 WAITING_RETRIEVAL 10.32.81.105:48430 
1680670261680991 198922 TRANSFER OUTPUT 581 0 0.001286 0.004867 cctools-monitor.summary
1680670261682394 198922 TASK 581 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005032,"s"],"wq_input_time":[0.000134,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680670110.153496,"s"],"end":[1680670261.673461,"s"],"wall_time":[151.519965,"s"],"cpu_time":[1005.630662,"s"],"memory":[13709,"MB"],"virtual_memory":[14177,"MB"],"swap_memory":[0,"MB"],"disk":[10892,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1500,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[6.637,"cores"],"cores_avg":[6.637,"cores"],"machine_cpus":[24,"cores"],"machine_load":[8,"procs"],"context_switches":[35,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670261683105 198922 TASK 581 DONE SUCCESS  0  {} {"wq_output_time":[0.005032,"s"],"wq_input_time":[0.000134,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680670110.153496,"s"],"end":[1680670261.673461,"s"],"wall_time":[151.519965,"s"],"cpu_time":[1005.630662,"s"],"memory":[13709,"MB"],"virtual_memory":[14177,"MB"],"swap_memory":[0,"MB"],"disk":[10892,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1500,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[6.637,"cores"],"cores_avg":[6.637,"cores"],"machine_cpus":[24,"cores"],"machine_load":[8,"procs"],"context_switches":[35,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670261683663 198922 TRANSFER INPUT 546 1 0.000000 0.000002 gcc
1680670261683677 198922 TRANSFER INPUT 546 1 0.000000 0.000004 remote_program.c
1680670261683690 198922 TRANSFER INPUT 546 1 0.000000 0.000007 cctools-monitor
1680670261683743 198922 TASK 546 RUNNING 10.32.81.105:48430  FIRST_RESOURCES {"memory":[16334,"MB"],"disk":[16614,"MB"],"gpus":[0,"gpus"],"cores":[11.882,"cores"]}
1680670272016977 198922 TASK 580 WAITING_RETRIEVAL 10.32.90.123:56274 
1680670272022177 198922 TRANSFER OUTPUT 580 0 0.001277 0.005124 cctools-monitor.summary
1680670272023635 198922 TASK 580 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005341,"s"],"wq_input_time":[0.000154,"s"],"wq_output_size":[0.001276969909667969,"MB"],"wq_input_size":[0,"MB"],"start":[1680670120.951521,"s"],"end":[1680670271.877829,"s"],"wall_time":[150.926308,"s"],"cpu_time":[1198.428246,"s"],"memory":[13891,"MB"],"virtual_memory":[14425,"MB"],"swap_memory":[0,"MB"],"disk":[11807,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1919,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[7.94,"cores"],"cores_avg":[7.94,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[23,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670272024413 198922 TASK 580 DONE SUCCESS  0  {} {"wq_output_time":[0.005341,"s"],"wq_input_time":[0.000154,"s"],"wq_output_size":[0.001276969909667969,"MB"],"wq_input_size":[0,"MB"],"start":[1680670120.951521,"s"],"end":[1680670271.877829,"s"],"wall_time":[150.926308,"s"],"cpu_time":[1198.428246,"s"],"memory":[13891,"MB"],"virtual_memory":[14425,"MB"],"swap_memory":[0,"MB"],"disk":[11807,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1919,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[7.94,"cores"],"cores_avg":[7.94,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[23,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670272025000 198922 TRANSFER INPUT 545 1 0.000000 0.000002 gcc
1680670272025012 198922 TRANSFER INPUT 545 1 0.000000 0.000003 remote_program.c
1680670272025025 198922 TRANSFER INPUT 545 1 0.000000 0.000006 cctools-monitor
1680670272025078 198922 TASK 545 RUNNING 10.32.90.123:56274  FIRST_RESOURCES {"memory":[16334,"MB"],"disk":[16614,"MB"],"gpus":[0,"gpus"],"cores":[11.882,"cores"]}
1680670280465979 198922 TASK 579 WAITING_RETRIEVAL 10.32.88.144:51234 
1680670280471363 198922 TRANSFER OUTPUT 579 0 0.001288 0.005331 cctools-monitor.summary
1680670280472861 198922 TASK 579 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005533,"s"],"wq_input_time":[0.000122,"s"],"wq_output_size":[0.001288414001464844,"MB"],"wq_input_size":[0,"MB"],"start":[1680670128.282911,"s"],"end":[1680670280.462034,"s"],"wall_time":[152.179123,"s"],"cpu_time":[907.968063,"s"],"memory":[13419,"MB"],"virtual_memory":[13953,"MB"],"swap_memory":[0,"MB"],"disk":[14063,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1592,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.966,"cores"],"cores_avg":[5.966,"cores"],"machine_cpus":[16,"cores"],"machine_load":[9,"procs"],"context_switches":[47,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670280473732 198922 TASK 579 DONE SUCCESS  0  {} {"wq_output_time":[0.005533,"s"],"wq_input_time":[0.000122,"s"],"wq_output_size":[0.001288414001464844,"MB"],"wq_input_size":[0,"MB"],"start":[1680670128.282911,"s"],"end":[1680670280.462034,"s"],"wall_time":[152.179123,"s"],"cpu_time":[907.968063,"s"],"memory":[13419,"MB"],"virtual_memory":[13953,"MB"],"swap_memory":[0,"MB"],"disk":[14063,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1592,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.966,"cores"],"cores_avg":[5.966,"cores"],"machine_cpus":[16,"cores"],"machine_load":[9,"procs"],"context_switches":[47,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670280474266 198922 TRANSFER INPUT 544 1 0.000000 0.000002 gcc
1680670280474278 198922 TRANSFER INPUT 544 1 0.000000 0.000003 remote_program.c
1680670280474291 198922 TRANSFER INPUT 544 1 0.000000 0.000006 cctools-monitor
1680670280474344 198922 TASK 544 RUNNING 10.32.88.144:51234  FIRST_RESOURCES {"memory":[16334,"MB"],"disk":[16614,"MB"],"gpus":[0,"gpus"],"cores":[11.882,"cores"]}
1680670281356243 198922 TASK 578 WAITING_RETRIEVAL 10.32.84.205:54624 
1680670281361119 198922 TRANSFER OUTPUT 578 0 0.001290 0.004794 cctools-monitor.summary
1680670281362554 198922 TASK 578 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005083,"s"],"wq_input_time":[0.000112,"s"],"wq_output_size":[0.001290321350097656,"MB"],"wq_input_size":[0,"MB"],"start":[1680670130.255822,"s"],"end":[1680670281.353162,"s"],"wall_time":[151.09734,"s"],"cpu_time":[1046.756752,"s"],"memory":[13268,"MB"],"virtual_memory":[13736,"MB"],"swap_memory":[0,"MB"],"disk":[11557,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1418,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[6.928,"cores"],"cores_avg":[6.928,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[29,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670281363134 198922 TASK 578 DONE SUCCESS  0  {} {"wq_output_time":[0.005083,"s"],"wq_input_time":[0.000112,"s"],"wq_output_size":[0.001290321350097656,"MB"],"wq_input_size":[0,"MB"],"start":[1680670130.255822,"s"],"end":[1680670281.353162,"s"],"wall_time":[151.09734,"s"],"cpu_time":[1046.756752,"s"],"memory":[13268,"MB"],"virtual_memory":[13736,"MB"],"swap_memory":[0,"MB"],"disk":[11557,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1418,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[6.928,"cores"],"cores_avg":[6.928,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[29,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670281363671 198922 TRANSFER INPUT 543 1 0.000000 0.000002 gcc
1680670281363689 198922 TRANSFER INPUT 543 1 0.000000 0.000004 remote_program.c
1680670281363703 198922 TRANSFER INPUT 543 1 0.000000 0.000007 cctools-monitor
1680670281363759 198922 TASK 543 RUNNING 10.32.84.205:54624  FIRST_RESOURCES {"memory":[16334,"MB"],"disk":[16614,"MB"],"gpus":[0,"gpus"],"cores":[11.882,"cores"]}
1680670281845219 198922 TASK 575 WAITING_RETRIEVAL 10.32.88.133:53686 
1680670281851090 198922 TRANSFER OUTPUT 575 0 0.001331 0.005762 cctools-monitor.summary
1680670281851291 198922 TASK 575 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[16614,"MB"]} {"wq_output_time":[0.005908,"s"],"wq_input_time":[0.00011,"s"],"wq_output_size":[0.001331329345703125,"MB"],"wq_input_size":[0,"MB"],"start":[1680670211.460685,"s"],"end":[1680670281.841999,"s"],"wall_time":[70.381314,"s"],"cpu_time":[536.281726,"s"],"memory":[12522,"MB"],"virtual_memory":[13189,"MB"],"swap_memory":[0,"MB"],"disk":[17376,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1801,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[7.62,"cores"],"cores_avg":[7.62,"cores"],"machine_cpus":[16,"cores"],"machine_load":[10,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670281851327 198922 TASK 575 WAITING default MAX_RESOURCES {"memory":[16334,"MB"],"disk":[17376,"MB"],"gpus":[0,"gpus"],"cores":[11.882,"cores"]}
1680670281851781 198922 TRANSFER INPUT 575 1 0.000000 0.000002 gcc
1680670281851794 198922 TRANSFER INPUT 575 1 0.000000 0.000004 remote_program.c
1680670281851806 198922 TRANSFER INPUT 575 1 0.000000 0.000006 cctools-monitor
1680670281851870 198922 TASK 575 RUNNING 10.32.88.133:53686  MAX_RESOURCES {"memory":[16334,"MB"],"disk":[32000,"MB"],"gpus":[0,"gpus"],"cores":[11.882,"cores"]}
1680670289073220 198922 TASK 576 WAITING_RETRIEVAL 10.32.89.71:41664 
1680670289078746 198922 TRANSFER OUTPUT 576 0 0.001292 0.005478 cctools-monitor.summary
1680670289080196 198922 TASK 576 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005665,"s"],"wq_input_time":[0.000122,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680670138.326326,"s"],"end":[1680670289.068768,"s"],"wall_time":[150.742442,"s"],"cpu_time":[1046.021538,"s"],"memory":[11112,"MB"],"virtual_memory":[11580,"MB"],"swap_memory":[0,"MB"],"disk":[11116,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1819,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[6.939,"cores"],"cores_avg":[6.939,"cores"],"machine_cpus":[24,"cores"],"machine_load":[14,"procs"],"context_switches":[25,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670289080855 198922 TASK 576 DONE SUCCESS  0  {} {"wq_output_time":[0.005665,"s"],"wq_input_time":[0.000122,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680670138.326326,"s"],"end":[1680670289.068768,"s"],"wall_time":[150.742442,"s"],"cpu_time":[1046.021538,"s"],"memory":[11112,"MB"],"virtual_memory":[11580,"MB"],"swap_memory":[0,"MB"],"disk":[11116,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1819,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[6.939,"cores"],"cores_avg":[6.939,"cores"],"machine_cpus":[24,"cores"],"machine_load":[14,"procs"],"context_switches":[25,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680670289081439 198922 TRANSFER INPUT 542 1 0.000000 0.000002 gcc
