# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680664926506529 162950 MANAGER START
1680664926510214 162950 CATEGORY default MAX {}
1680664926510231 162950 CATEGORY default MIN {}
1680664926510239 162950 CATEGORY default FIRST GREEDY_BUCKETING {}
1680665176806335 162950 TASK 827 DONE SUCCESS  0  {} {"wq_output_time":[0.004243,"s"],"wq_input_time":[0.000126,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680665026.61157,"s"],"end":[1680665176.798357,"s"],"wall_time":[150.186787,"s"],"cpu_time":[596.990354,"s"],"memory":[8600,"MB"],"virtual_memory":[8869,"MB"],"swap_memory":[0,"MB"],"disk":[6303,"MB"],"bytes_read":[1,"MB"],"bytes_written":[836,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.975,"cores"],"cores_avg":[3.975,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680665176806996 162950 TRANSFER INPUT 839 1 0.000000 0.000002 gcc
1680665176807012 162950 TRANSFER INPUT 839 1 0.000000 0.000004 remote_program.c
1680665176807026 162950 TRANSFER INPUT 839 1 0.000000 0.000007 cctools-monitor
1680665176807083 162950 TASK 839 RUNNING 10.32.83.249:34878  MAX_RESOURCES {"memory":[10261,"MB"],"disk":[9204,"MB"],"gpus":[0,"gpus"],"cores":[5.956,"cores"]}
1680665177714916 162950 TASK 904 WAITING_RETRIEVAL 10.32.80.61:39590 
1680665177720663 162950 TRANSFER OUTPUT 904 0 0.001345 0.005644 cctools-monitor.summary
1680665177720912 162950 TASK 904 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[5155,"MB"]} {"wq_output_time":[0.005845,"s"],"wq_input_time":[0.000105,"s"],"wq_output_size":[0.001344680786132812,"MB"],"wq_input_size":[0,"MB"],"start":[1680665010.296394,"s"],"end":[1680665177.711517,"s"],"wall_time":[167.415123,"s"],"cpu_time":[157.280111,"s"],"memory":[7416,"MB"],"virtual_memory":[7555,"MB"],"swap_memory":[0,"MB"],"disk":[5234,"MB"],"bytes_read":[1,"MB"],"bytes_written":[390,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.9389999999999999,"cores"],"cores_avg":[0.9389999999999999,"cores"],"machine_cpus":[16,"cores"],"machine_load":[10,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680665177720948 162950 TASK 904 WAITING default MAX_RESOURCES {"memory":[10261,"MB"],"disk":[9204,"MB"],"gpus":[0,"gpus"],"cores":[5.956,"cores"]}
1680665177721382 162950 TRANSFER INPUT 904 1 0.000000 0.000002 gcc
1680665177721399 162950 TRANSFER INPUT 904 1 0.000000 0.000004 remote_program.c
1680665177721413 162950 TRANSFER INPUT 904 1 0.000000 0.000007 cctools-monitor
1680665177721462 162950 TASK 904 RUNNING 10.32.80.61:39590  MAX_RESOURCES {"memory":[10261,"MB"],"disk":[9204,"MB"],"gpus":[0,"gpus"],"cores":[5.956,"cores"]}
1680665180013443 162950 TASK 977 WAITING_RETRIEVAL 10.32.77.84:51912 
1680665180018563 162950 TRANSFER OUTPUT 977 0 0.001315 0.005063 cctools-monitor.summary
1680665180018806 162950 TASK 977 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[5155,"MB"]} {"wq_output_time":[0.005248,"s"],"wq_input_time":[0.000105,"s"],"wq_output_size":[0.001315116882324219,"MB"],"wq_input_size":[0,"MB"],"start":[1680665009.159249,"s"],"end":[1680665180.007454,"s"],"wall_time":[170.848205,"s"],"cpu_time":[174.203208,"s"],"memory":[8366,"MB"],"virtual_memory":[8637,"MB"],"swap_memory":[0,"MB"],"disk":[5165,"MB"],"bytes_read":[1,"MB"],"bytes_written":[696,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1,"cores"],"cores_avg":[1.02,"cores"],"machine_cpus":[16,"cores"],"machine_load":[10,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680665180018844 162950 TASK 977 WAITING default MAX_RESOURCES {"memory":[10261,"MB"],"disk":[9204,"MB"],"gpus":[0,"gpus"],"cores":[5.956,"cores"]}
1680665180019272 162950 TRANSFER INPUT 977 1 0.000000 0.000001 gcc
1680665180019285 162950 TRANSFER INPUT 977 1 0.000000 0.000004 remote_program.c
1680665180019297 162950 TRANSFER INPUT 977 1 0.000000 0.000006 cctools-monitor
1680665180019342 162950 TASK 977 RUNNING 10.32.77.84:51912  MAX_RESOURCES {"memory":[10261,"MB"],"disk":[9204,"MB"],"gpus":[0,"gpus"],"cores":[5.956,"cores"]}
1680665180230138 162950 TASK 878 WAITING_RETRIEVAL 10.32.88.144:40572 
1680665180235281 162950 TRANSFER OUTPUT 878 0 0.001315 0.005032 cctools-monitor.summary
1680665180235664 162950 TASK 878 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[5372,"MB"]} {"wq_output_time":[0.005341,"s"],"wq_input_time":[0.000103,"s"],"wq_output_size":[0.001315116882324219,"MB"],"wq_input_size":[0,"MB"],"start":[1680665041.506629,"s"],"end":[1680665179.670278,"s"],"wall_time":[138.163649,"s"],"cpu_time":[178.025825,"s"],"memory":[8069,"MB"],"virtual_memory":[8274,"MB"],"swap_memory":[0,"MB"],"disk":[5447,"MB"],"bytes_read":[1,"MB"],"bytes_written":[550,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.289,"cores"],"cores_avg":[1.289,"cores"],"machine_cpus":[16,"cores"],"machine_load":[10,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680665180235695 162950 TASK 878 WAITING default MAX_RESOURCES {"memory":[10261,"MB"],"disk":[9204,"MB"],"gpus":[0,"gpus"],"cores":[5.956,"cores"]}
1680665180236121 162950 TRANSFER INPUT 878 1 0.000000 0.000002 gcc
1680665180236135 162950 TRANSFER INPUT 878 1 0.000000 0.000003 remote_program.c
1680665180236147 162950 TRANSFER INPUT 878 1 0.000000 0.000006 cctools-monitor
1680665180236191 162950 TASK 878 RUNNING 10.32.88.144:40572  MAX_RESOURCES {"memory":[10261,"MB"],"disk":[9204,"MB"],"gpus":[0,"gpus"],"cores":[5.956,"cores"]}
1680665180783217 162950 TASK 949 WAITING_RETRIEVAL 10.32.89.105:46474 
1680665180788222 162950 TRANSFER OUTPUT 949 0 0.001287 0.004899 cctools-monitor.summary
1680665180788490 162950 TASK 949 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005055,"s"],"wq_input_time":[0.000103,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[0,"MB"],"start":[1680665030.099562,"s"],"end":[1680665180.682626,"s"],"wall_time":[150.583064,"s"],"cpu_time":[598.783146,"s"],"memory":[7675,"MB"],"virtual_memory":[7945,"MB"],"swap_memory":[0,"MB"],"disk":[7199,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1041,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.976,"cores"],"cores_avg":[3.976,"cores"],"machine_cpus":[24,"cores"],"machine_load":[10,"procs"],"context_switches":[15,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680665180789385 162950 TASK 949 DONE SUCCESS  0  {} {"wq_output_time":[0.005055,"s"],"wq_input_time":[0.000103,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[0,"MB"],"start":[1680665030.099562,"s"],"end":[1680665180.682626,"s"],"wall_time":[150.583064,"s"],"cpu_time":[598.783146,"s"],"memory":[7675,"MB"],"virtual_memory":[7945,"MB"],"swap_memory":[0,"MB"],"disk":[7199,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1041,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.976,"cores"],"cores_avg":[3.976,"cores"],"machine_cpus":[24,"cores"],"machine_load":[10,"procs"],"context_switches":[15,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680665180789945 162950 TRANSFER INPUT 835 1 0.000000 0.000002 gcc
1680665180789958 162950 TRANSFER INPUT 835 1 0.000000 0.000003 remote_program.c
1680665180789970 162950 TRANSFER INPUT 835 1 0.000000 0.000006 cctools-monitor
1680665180790015 162950 TASK 835 RUNNING 10.32.89.105:46474  MAX_RESOURCES {"memory":[10261,"MB"],"disk":[9204,"MB"],"gpus":[0,"gpus"],"cores":[5.956,"cores"]}
1680665182060977 162950 TASK 940 WAITING_RETRIEVAL 10.32.84.53:54938 
1680665182065646 162950 TRANSFER OUTPUT 940 0 0.001284 0.004602 cctools-monitor.summary
1680665182065946 162950 TASK 940 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004757,"s"],"wq_input_time":[0.000108,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680665031.17928,"s"],"end":[1680665182.058322,"s"],"wall_time":[150.879042,"s"],"cpu_time":[748.318821,"s"],"memory":[8843,"MB"],"virtual_memory":[9179,"MB"],"swap_memory":[0,"MB"],"disk":[7517,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1051,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.96,"cores"],"cores_avg":[4.96,"cores"],"machine_cpus":[24,"cores"],"machine_load":[13,"procs"],"context_switches":[19,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680665182066535 162950 TASK 940 DONE SUCCESS  0  {} {"wq_output_time":[0.004757,"s"],"wq_input_time":[0.000108,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680665031.17928,"s"],"end":[1680665182.058322,"s"],"wall_time":[150.879042,"s"],"cpu_time":[748.318821,"s"],"memory":[8843,"MB"],"virtual_memory":[9179,"MB"],"swap_memory":[0,"MB"],"disk":[7517,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1051,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.96,"cores"],"cores_avg":[4.96,"cores"],"machine_cpus":[24,"cores"],"machine_load":[13,"procs"],"context_switches":[19,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680665182067077 162950 TRANSFER INPUT 850 1 0.000000 0.000002 gcc
1680665182067092 162950 TRANSFER INPUT 850 1 0.000000 0.000003 remote_program.c
1680665182067105 162950 TRANSFER INPUT 850 1 0.000000 0.000007 cctools-monitor
1680665182067154 162950 TASK 850 RUNNING 10.32.84.53:54938  MAX_RESOURCES {"memory":[10261,"MB"],"disk":[9204,"MB"],"gpus":[0,"gpus"],"cores":[5.956,"cores"]}
1680665182693964 162950 TASK 844 WAITING_RETRIEVAL 10.32.90.56:59024 
1680665182699401 162950 TRANSFER OUTPUT 844 0 0.001281 0.005360 cctools-monitor.summary
1680665182699651 162950 TASK 844 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005487,"s"],"wq_input_time":[0.000102,"s"],"wq_output_size":[0.001280784606933594,"MB"],"wq_input_size":[0,"MB"],"start":[1680665032.057707,"s"],"end":[1680665182.608959,"s"],"wall_time":[150.551252,"s"],"cpu_time":[448.749508,"s"],"memory":[6806,"MB"],"virtual_memory":[7011,"MB"],"swap_memory":[0,"MB"],"disk":[7975,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1012,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.981,"cores"],"cores_avg":[2.981,"cores"],"machine_cpus":[64,"cores"],"machine_load":[34,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680665182700528 162950 TASK 844 DONE SUCCESS  0  {} {"wq_output_time":[0.005487,"s"],"wq_input_time":[0.000102,"s"],"wq_output_size":[0.001280784606933594,"MB"],"wq_input_size":[0,"MB"],"start":[1680665032.057707,"s"],"end":[1680665182.608959,"s"],"wall_time":[150.551252,"s"],"cpu_time":[448.749508,"s"],"memory":[6806,"MB"],"virtual_memory":[7011,"MB"],"swap_memory":[0,"MB"],"disk":[7975,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1012,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.981,"cores"],"cores_avg":[2.981,"cores"],"machine_cpus":[64,"cores"],"machine_load":[34,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680665182701047 162950 TRANSFER INPUT 829 1 0.000000 0.000002 gcc
1680665182701060 162950 TRANSFER INPUT 829 1 0.000000 0.000004 remote_program.c
1680665182701072 162950 TRANSFER INPUT 829 1 0.000000 0.000006 cctools-monitor
1680665182701118 162950 TASK 829 RUNNING 10.32.90.56:59024  MAX_RESOURCES {"memory":[16000,"MB"],"disk":[9204,"MB"],"gpus":[0,"gpus"],"cores":[5.956,"cores"]}
1680665183917724 162950 TASK 726 WAITING_RETRIEVAL 10.32.88.144:40572 
1680665183922443 162950 TRANSFER OUTPUT 726 0 0.001318 0.004663 cctools-monitor.summary
1680665183922654 162950 TASK 726 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[5372,"MB"]} {"wq_output_time":[0.004813,"s"],"wq_input_time":[0.000114,"s"],"wq_output_size":[0.001317977905273438,"MB"],"wq_input_size":[0,"MB"],"start":[1680665040.558863,"s"],"end":[1680665183.913913,"s"],"wall_time":[143.35505,"s"],"cpu_time":[191.280707,"s"],"memory":[8876,"MB"],"virtual_memory":[9081,"MB"],"swap_memory":[0,"MB"],"disk":[5770,"MB"],"bytes_read":[1,"MB"],"bytes_written":[549,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.334,"cores"],"cores_avg":[1.334,"cores"],"machine_cpus":[16,"cores"],"machine_load":[10,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680665183922680 162950 TASK 726 WAITING default MAX_RESOURCES {"memory":[10261,"MB"],"disk":[9204,"MB"],"gpus":[0,"gpus"],"cores":[5.956,"cores"]}
1680665183923121 162950 TRANSFER INPUT 726 1 0.000000 0.000001 gcc
1680665183923134 162950 TRANSFER INPUT 726 1 0.000000 0.000003 remote_program.c
1680665183923147 162950 TRANSFER INPUT 726 1 0.000000 0.000006 cctools-monitor
1680665183923195 162950 TASK 726 RUNNING 10.32.88.144:40572  MAX_RESOURCES {"memory":[10261,"MB"],"disk":[9204,"MB"],"gpus":[0,"gpus"],"cores":[5.956,"cores"]}
1680665191684490 162950 TASK 732 WAITING_RETRIEVAL 10.32.88.144:40572 
1680665191689122 162950 TRANSFER OUTPUT 732 0 0.001320 0.004556 cctools-monitor.summary
1680665191689308 162950 CATEGORY default MAX {}
1680665191689330 162950 CATEGORY default MIN {"memory":[10261,"MB"],"disk":[9204,"MB"],"gpus":[0,"gpus"],"cores":[5.956,"cores"]}
1680665191689337 162950 CATEGORY default FIRST GREEDY_BUCKETING {}
1680665191689415 162950 TASK 732 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[8037,"MB"]} {"wq_output_time":[0.00474,"s"],"wq_input_time":[0.000133,"s"],"wq_output_size":[0.00131988525390625,"MB"],"wq_input_size":[0,"MB"],"start":[1680665046.97683,"s"],"end":[1680665191.681264,"s"],"wall_time":[144.704434,"s"],"cpu_time":[254.438827,"s"],"memory":[6706,"MB"],"virtual_memory":[6977,"MB"],"swap_memory":[0,"MB"],"disk":[8464,"MB"],"bytes_read":[1,"MB"],"bytes_written":[741,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.758,"cores"],"cores_avg":[1.758,"cores"],"machine_cpus":[16,"cores"],"machine_load":[10,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680665191689439 162950 TASK 732 WAITING default MAX_RESOURCES {"memory":[10261,"MB"],"disk":[9204,"MB"],"gpus":[0,"gpus"],"cores":[5.956,"cores"]}
1680665191689871 162950 TRANSFER INPUT 732 1 0.000000 0.000002 gcc
1680665191689884 162950 TRANSFER INPUT 732 1 0.000000 0.000004 remote_program.c
1680665191689896 162950 TRANSFER INPUT 732 1 0.000000 0.000006 cctools-monitor
1680665191689945 162950 TASK 732 RUNNING 10.32.88.144:40572  MAX_RESOURCES {"memory":[10261,"MB"],"disk":[16000,"MB"],"gpus":[0,"gpus"],"cores":[5.956,"cores"]}
1680665194552591 162950 TASK 999 WAITING_RETRIEVAL 10.32.90.72:57304 
1680665194557719 162950 TRANSFER OUTPUT 999 0 0.001270 0.005051 cctools-monitor.summary
1680665194558014 162950 CATEGORY default MAX {}
1680665194558032 162950 CATEGORY default MIN {"memory":[10261,"MB"],"disk":[9204,"MB"],"gpus":[0,"gpus"],"cores":[5.956,"cores"]}
1680665194558039 162950 CATEGORY default FIRST GREEDY_BUCKETING {}
1680665194558092 162950 TASK 999 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005277,"s"],"wq_input_time":[0.000109,"s"],"wq_output_size":[0.001270294189453125,"MB"],"wq_input_size":[0,"MB"],"start":[1680665044.790051,"s"],"end":[1680665194.549742,"s"],"wall_time":[149.759691,"s"],"cpu_time":[596.100737,"s"],"memory":[6256,"MB"],"virtual_memory":[6525,"MB"],"swap_memory":[0,"MB"],"disk":[8051,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1147,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.98,"cores"],"cores_avg":[3.98,"cores"],"machine_cpus":[32,"cores"],"machine_load":[21,"procs"],"context_switches":[47,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680665194558985 162950 TASK 999 DONE SUCCESS  0  {} {"wq_output_time":[0.005277,"s"],"wq_input_time":[0.000109,"s"],"wq_output_size":[0.001270294189453125,"MB"],"wq_input_size":[0,"MB"],"start":[1680665044.790051,"s"],"end":[1680665194.549742,"s"],"wall_time":[149.759691,"s"],"cpu_time":[596.100737,"s"],"memory":[6256,"MB"],"virtual_memory":[6525,"MB"],"swap_memory":[0,"MB"],"disk":[8051,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1147,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.98,"cores"],"cores_avg":[3.98,"cores"],"machine_cpus":[32,"cores"],"machine_load":[21,"procs"],"context_switches":[47,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680665194559519 162950 TRANSFER INPUT 976 1 0.000000 0.000002 gcc
1680665194559531 162950 TRANSFER INPUT 976 1 0.000000 0.000003 remote_program.c
1680665194559544 162950 TRANSFER INPUT 976 1 0.000000 0.000007 cctools-monitor
1680665194559594 162950 TASK 976 RUNNING 10.32.90.72:57304  MAX_RESOURCES {"memory":[10261,"MB"],"disk":[9204,"MB"],"gpus":[0,"gpus"],"cores":[5.956,"cores"]}
1680665194985951 162950 TASK 935 WAITING_RETRIEVAL 10.32.80.61:39590 
1680665194990593 162950 TRANSFER OUTPUT 935 0 0.001312 0.004569 cctools-monitor.summary
1680665194990998 162950 TASK 935 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[8037,"MB"]} {"wq_output_time":[0.004898,"s"],"wq_input_time":[0.000139,"s"],"wq_output_size":[0.001312255859375,"MB"],"wq_input_size":[0,"MB"],"start":[1680665054.773156,"s"],"end":[1680665194.98322,"s"],"wall_time":[140.210064,"s"],"cpu_time":[234.748328,"s"],"memory":[7486,"MB"],"virtual_memory":[7757,"MB"],"swap_memory":[0,"MB"],"disk":[8137,"MB"],"bytes_read":[1,"MB"],"bytes_written":[778,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.674,"cores"],"cores_avg":[1.674,"cores"],"machine_cpus":[16,"cores"],"machine_load":[10,"procs"],"context_switches":[27,"switches"],"max_concurrent_processes":[4,"procs"],"total_processes":[6,"procs"],"total_files":[10,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680665194991025 162950 TASK 935 WAITING default MAX_RESOURCES {"memory":[10261,"MB"],"disk":[9204,"MB"],"gpus":[0,"gpus"],"cores":[5.956,"cores"]}
1680665194991426 162950 TRANSFER INPUT 935 1 0.000000 0.000002 gcc
1680665194991437 162950 TRANSFER INPUT 935 1 0.000000 0.000003 remote_program.c
1680665194991450 162950 TRANSFER INPUT 935 1 0.000000 0.000006 cctools-monitor
1680665194991493 162950 TASK 935 RUNNING 10.32.80.61:39590  MAX_RESOURCES {"memory":[10261,"MB"],"disk":[16000,"MB"],"gpus":[0,"gpus"],"cores":[5.956,"cores"]}
1680665195728304 162950 TASK 980 WAITING_RETRIEVAL 10.32.83.161:46420 
1680665195735575 162950 TRANSFER OUTPUT 980 0 0.001282 0.007211 cctools-monitor.summary
1680665195736027 162950 TASK 980 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.007527,"s"],"wq_input_time":[9.899999999999999e-05,"s"],"wq_output_size":[0.00128173828125,"MB"],"wq_input_size":[0,"MB"],"start":[1680665045.000822,"s"],"end":[1680665195.725091,"s"],"wall_time":[150.724269,"s"],"cpu_time":[449.734459,"s"],"memory":[7240,"MB"],"virtual_memory":[7443,"MB"],"swap_memory":[0,"MB"],"disk":[6322,"MB"],"bytes_read":[1,"MB"],"bytes_written":[635,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.984,"cores"],"cores_avg":[2.984,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680665195736560 162950 TASK 980 DONE SUCCESS  0  {} {"wq_output_time":[0.007527,"s"],"wq_input_time":[9.899999999999999e-05,"s"],"wq_output_size":[0.00128173828125,"MB"],"wq_input_size":[0,"MB"],"start":[1680665045.000822,"s"],"end":[1680665195.725091,"s"],"wall_time":[150.724269,"s"],"cpu_time":[449.734459,"s"],"memory":[7240,"MB"],"virtual_memory":[7443,"MB"],"swap_memory":[0,"MB"],"disk":[6322,"MB"],"bytes_read":[1,"MB"],"bytes_written":[635,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.984,"cores"],"cores_avg":[2.984,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680665195737071 162950 TRANSFER INPUT 975 1 0.000000 0.000002 gcc
1680665195737086 162950 TRANSFER INPUT 975 1 0.000000 0.000003 remote_program.c
1680665195737099 162950 TRANSFER INPUT 975 1 0.000000 0.000007 cctools-monitor
1680665195737149 162950 TASK 975 RUNNING 10.32.83.161:46420  MAX_RESOURCES {"memory":[10261,"MB"],"disk":[9204,"MB"],"gpus":[0,"gpus"],"cores":[5.956,"cores"]}
1680665200313991 162950 TASK 970 WAITING_RETRIEVAL 10.32.77.84:51912 
1680665200319246 162950 TRANSFER OUTPUT 970 0 0.001314 0.005189 cctools-monitor.summary
1680665200319469 162950 TASK 970 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[5155,"MB"]} {"wq_output_time":[0.005343,"s"],"wq_input_time":[9.1e-05,"s"],"wq_output_size":[0.001314163208007812,"MB"],"wq_input_size":[0,"MB"],"start":[1680665019.380933,"s"],"end":[1680665200.310504,"s"],"wall_time":[180.929571,"s"],"cpu_time":[176.802975,"s"],"memory":[8372,"MB"],"virtual_memory":[8641,"MB"],"swap_memory":[0,"MB"],"disk":[5257,"MB"],"bytes_read":[1,"MB"],"bytes_written":[684,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.977,"cores"],"cores_avg":[0.977,"cores"],"machine_cpus":[16,"cores"],"machine_load":[10,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
