# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680689007505168 232206 MANAGER START
1680689007510389 232206 CATEGORY default MAX {}
1680689007510406 232206 CATEGORY default MIN {}
1680689007510413 232206 CATEGORY default FIRST GREEDY_BUCKETING {}
1680690186855030 232206 TRANSFER INPUT 530 1 0.000000 0.000002 gcc
1680690186855043 232206 TRANSFER INPUT 530 1 0.000000 0.000003 remote_program.c
1680690186855055 232206 TRANSFER INPUT 530 1 0.000000 0.000006 cctools-monitor
1680690186855108 232206 TASK 530 RUNNING 10.32.89.133:36788  FIRST_RESOURCES {"memory":[11366,"MB"],"disk":[11217,"MB"],"gpus":[0,"gpus"],"cores":[5.964,"cores"]}
1680690187027528 232206 TASK 611 WAITING_RETRIEVAL 10.32.89.53:57208 
1680690187031524 232206 TRANSFER OUTPUT 611 0 0.001287 0.003954 cctools-monitor.summary
1680690187063643 232206 TASK 611 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004136,"s"],"wq_input_time":[0.000116,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[0,"MB"],"start":[1680690036.686709,"s"],"end":[1680690186.9,"s"],"wall_time":[150.213291,"s"],"cpu_time":[596.5255560000001,"s"],"memory":[7814,"MB"],"virtual_memory":[8085,"MB"],"swap_memory":[0,"MB"],"disk":[9039,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1041,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.971,"cores"],"cores_avg":[3.971,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680690187064366 232206 TASK 611 DONE SUCCESS  0  {} {"wq_output_time":[0.004136,"s"],"wq_input_time":[0.000116,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[0,"MB"],"start":[1680690036.686709,"s"],"end":[1680690186.9,"s"],"wall_time":[150.213291,"s"],"cpu_time":[596.5255560000001,"s"],"memory":[7814,"MB"],"virtual_memory":[8085,"MB"],"swap_memory":[0,"MB"],"disk":[9039,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1041,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.971,"cores"],"cores_avg":[3.971,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680690187064836 232206 TRANSFER INPUT 529 1 0.000000 0.000001 gcc
1680690187064849 232206 TRANSFER INPUT 529 1 0.000000 0.000003 remote_program.c
1680690187064862 232206 TRANSFER INPUT 529 1 0.000000 0.000007 cctools-monitor
1680690187064908 232206 TASK 529 RUNNING 10.32.89.53:57208  FIRST_RESOURCES {"memory":[11366,"MB"],"disk":[11217,"MB"],"gpus":[0,"gpus"],"cores":[5.964,"cores"]}
1680690189421053 232206 TASK 645 WAITING_RETRIEVAL 10.32.80.69:39198 
1680690189426421 232206 TRANSFER OUTPUT 645 0 0.001280 0.005308 cctools-monitor.summary
1680690189460204 232206 TASK 645 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005621,"s"],"wq_input_time":[0.000152,"s"],"wq_output_size":[0.001279830932617188,"MB"],"wq_input_size":[0,"MB"],"start":[1680689987.860246,"s"],"end":[1680690189.418197,"s"],"wall_time":[201.557951,"s"],"cpu_time":[211.60933,"s"],"memory":[7200,"MB"],"virtual_memory":[7339,"MB"],"swap_memory":[0,"MB"],"disk":[7305,"MB"],"bytes_read":[1,"MB"],"bytes_written":[388,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1,"cores"],"cores_avg":[1.05,"cores"],"machine_cpus":[16,"cores"],"machine_load":[12,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680690189460986 232206 TASK 645 DONE SUCCESS  0  {} {"wq_output_time":[0.005621,"s"],"wq_input_time":[0.000152,"s"],"wq_output_size":[0.001279830932617188,"MB"],"wq_input_size":[0,"MB"],"start":[1680689987.860246,"s"],"end":[1680690189.418197,"s"],"wall_time":[201.557951,"s"],"cpu_time":[211.60933,"s"],"memory":[7200,"MB"],"virtual_memory":[7339,"MB"],"swap_memory":[0,"MB"],"disk":[7305,"MB"],"bytes_read":[1,"MB"],"bytes_written":[388,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1,"cores"],"cores_avg":[1.05,"cores"],"machine_cpus":[16,"cores"],"machine_load":[12,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680690189461451 232206 TRANSFER INPUT 528 1 0.000000 0.000002 gcc
1680690189461464 232206 TRANSFER INPUT 528 1 0.000000 0.000004 remote_program.c
1680690189461482 232206 TRANSFER INPUT 528 1 0.000000 0.000007 cctools-monitor
1680690189461530 232206 TASK 528 RUNNING 10.32.80.69:39198  FIRST_RESOURCES {"memory":[11366,"MB"],"disk":[11217,"MB"],"gpus":[0,"gpus"],"cores":[5.964,"cores"]}
1680690192146157 232206 TASK 609 WAITING_RETRIEVAL 10.32.87.17:44650 
1680690192151241 232206 TRANSFER OUTPUT 609 0 0.001283 0.004998 cctools-monitor.summary
1680690192183659 232206 TASK 609 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005156,"s"],"wq_input_time":[0.000127,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680690040.958249,"s"],"end":[1680690191.989167,"s"],"wall_time":[151.030918,"s"],"cpu_time":[384.457853,"s"],"memory":[9768,"MB"],"virtual_memory":[10037,"MB"],"swap_memory":[0,"MB"],"disk":[8523,"MB"],"bytes_read":[1,"MB"],"bytes_written":[768,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.546,"cores"],"cores_avg":[2.546,"cores"],"machine_cpus":[24,"cores"],"machine_load":[18,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680690192184418 232206 TASK 609 DONE SUCCESS  0  {} {"wq_output_time":[0.005156,"s"],"wq_input_time":[0.000127,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680690040.958249,"s"],"end":[1680690191.989167,"s"],"wall_time":[151.030918,"s"],"cpu_time":[384.457853,"s"],"memory":[9768,"MB"],"virtual_memory":[10037,"MB"],"swap_memory":[0,"MB"],"disk":[8523,"MB"],"bytes_read":[1,"MB"],"bytes_written":[768,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.546,"cores"],"cores_avg":[2.546,"cores"],"machine_cpus":[24,"cores"],"machine_load":[18,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680690192184894 232206 TRANSFER INPUT 527 1 0.000000 0.000001 gcc
1680690192184907 232206 TRANSFER INPUT 527 1 0.000000 0.000003 remote_program.c
1680690192184920 232206 TRANSFER INPUT 527 1 0.000000 0.000007 cctools-monitor
1680690192184972 232206 TASK 527 RUNNING 10.32.87.17:44650  FIRST_RESOURCES {"memory":[11366,"MB"],"disk":[11217,"MB"],"gpus":[0,"gpus"],"cores":[5.964,"cores"]}
1680690194188489 232206 TASK 608 WAITING_RETRIEVAL 10.32.82.63:52482 
1680690194193498 232206 TRANSFER OUTPUT 608 0 0.001285 0.004911 cctools-monitor.summary
1680690194226489 232206 TASK 608 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005142,"s"],"wq_input_time":[0.000115,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680690043.204113,"s"],"end":[1680690193.761465,"s"],"wall_time":[150.557352,"s"],"cpu_time":[530.999004,"s"],"memory":[8202,"MB"],"virtual_memory":[8539,"MB"],"swap_memory":[0,"MB"],"disk":[7197,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1025,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.527,"cores"],"cores_avg":[3.527,"cores"],"machine_cpus":[24,"cores"],"machine_load":[17,"procs"],"context_switches":[150,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680690194227066 232206 TASK 608 DONE SUCCESS  0  {} {"wq_output_time":[0.005142,"s"],"wq_input_time":[0.000115,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680690043.204113,"s"],"end":[1680690193.761465,"s"],"wall_time":[150.557352,"s"],"cpu_time":[530.999004,"s"],"memory":[8202,"MB"],"virtual_memory":[8539,"MB"],"swap_memory":[0,"MB"],"disk":[7197,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1025,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.527,"cores"],"cores_avg":[3.527,"cores"],"machine_cpus":[24,"cores"],"machine_load":[17,"procs"],"context_switches":[150,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680690194227607 232206 TRANSFER INPUT 526 1 0.000000 0.000002 gcc
1680690194227628 232206 TRANSFER INPUT 526 1 0.000000 0.000004 remote_program.c
1680690194227643 232206 TRANSFER INPUT 526 1 0.000000 0.000008 cctools-monitor
1680690194227695 232206 TASK 526 RUNNING 10.32.82.63:52482  FIRST_RESOURCES {"memory":[11366,"MB"],"disk":[11217,"MB"],"gpus":[0,"gpus"],"cores":[5.964,"cores"]}
1680690194824075 232206 TASK 605 WAITING_RETRIEVAL 10.32.84.71:54684 
1680690194834340 232206 TRANSFER OUTPUT 605 0 0.001284 0.010182 cctools-monitor.summary
1680690194867514 232206 TASK 605 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.010521,"s"],"wq_input_time":[0.000126,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680690044.633812,"s"],"end":[1680690194.821034,"s"],"wall_time":[150.187222,"s"],"cpu_time":[447.875975,"s"],"memory":[8055,"MB"],"virtual_memory":[8259,"MB"],"swap_memory":[0,"MB"],"disk":[8413,"MB"],"bytes_read":[1,"MB"],"bytes_written":[631,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.982,"cores"],"cores_avg":[2.982,"cores"],"machine_cpus":[24,"cores"],"machine_load":[18,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680690194868165 232206 TASK 605 DONE SUCCESS  0  {} {"wq_output_time":[0.010521,"s"],"wq_input_time":[0.000126,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680690044.633812,"s"],"end":[1680690194.821034,"s"],"wall_time":[150.187222,"s"],"cpu_time":[447.875975,"s"],"memory":[8055,"MB"],"virtual_memory":[8259,"MB"],"swap_memory":[0,"MB"],"disk":[8413,"MB"],"bytes_read":[1,"MB"],"bytes_written":[631,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.982,"cores"],"cores_avg":[2.982,"cores"],"machine_cpus":[24,"cores"],"machine_load":[18,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680690194868458 232206 TASK 604 WAITING_RETRIEVAL 10.32.87.19:59472 
1680690194872881 232206 TRANSFER OUTPUT 604 0 0.001287 0.004369 cctools-monitor.summary
1680690194906809 232206 TASK 604 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004515,"s"],"wq_input_time":[0.000104,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[0,"MB"],"start":[1680690044.844249,"s"],"end":[1680690194.862395,"s"],"wall_time":[150.018146,"s"],"cpu_time":[249.290097,"s"],"memory":[7943,"MB"],"virtual_memory":[8148,"MB"],"swap_memory":[0,"MB"],"disk":[7738,"MB"],"bytes_read":[1,"MB"],"bytes_written":[579,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.662,"cores"],"cores_avg":[1.662,"cores"],"machine_cpus":[24,"cores"],"machine_load":[21,"procs"],"context_switches":[28,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680690194907578 232206 TASK 604 DONE SUCCESS  0  {} {"wq_output_time":[0.004515,"s"],"wq_input_time":[0.000104,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[0,"MB"],"start":[1680690044.844249,"s"],"end":[1680690194.862395,"s"],"wall_time":[150.018146,"s"],"cpu_time":[249.290097,"s"],"memory":[7943,"MB"],"virtual_memory":[8148,"MB"],"swap_memory":[0,"MB"],"disk":[7738,"MB"],"bytes_read":[1,"MB"],"bytes_written":[579,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.662,"cores"],"cores_avg":[1.662,"cores"],"machine_cpus":[24,"cores"],"machine_load":[21,"procs"],"context_switches":[28,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680690194908050 232206 TRANSFER INPUT 525 1 0.000000 0.000002 gcc
1680690194908068 232206 TRANSFER INPUT 525 1 0.000000 0.000004 remote_program.c
1680690194908081 232206 TRANSFER INPUT 525 1 0.000000 0.000007 cctools-monitor
1680690194908127 232206 TASK 525 RUNNING 10.32.84.71:54684  FIRST_RESOURCES {"memory":[11366,"MB"],"disk":[11217,"MB"],"gpus":[0,"gpus"],"cores":[5.964,"cores"]}
1680690194908488 232206 TRANSFER INPUT 524 1 0.000000 0.000001 gcc
1680690194908503 232206 TRANSFER INPUT 524 1 0.000000 0.000003 remote_program.c
1680690194908515 232206 TRANSFER INPUT 524 1 0.000000 0.000006 cctools-monitor
1680690194908566 232206 TASK 524 RUNNING 10.32.87.19:59472  FIRST_RESOURCES {"memory":[11366,"MB"],"disk":[11217,"MB"],"gpus":[0,"gpus"],"cores":[5.964,"cores"]}
1680690195779101 232206 TASK 626 WAITING_RETRIEVAL 10.32.82.145:52956 
1680690195788110 232206 TRANSFER OUTPUT 626 0 0.001287 0.008941 cctools-monitor.summary
1680690195821802 232206 TASK 626 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.009129999999999999,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1680690015.629939,"s"],"end":[1680690195.776454,"s"],"wall_time":[180.146515,"s"],"cpu_time":[263.937819,"s"],"memory":[7378,"MB"],"virtual_memory":[7517,"MB"],"swap_memory":[0,"MB"],"disk":[9657,"MB"],"bytes_read":[1,"MB"],"bytes_written":[412,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.465,"cores"],"cores_avg":[1.465,"cores"],"machine_cpus":[16,"cores"],"machine_load":[10,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680690195822331 232206 TASK 626 DONE SUCCESS  0  {} {"wq_output_time":[0.009129999999999999,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1680690015.629939,"s"],"end":[1680690195.776454,"s"],"wall_time":[180.146515,"s"],"cpu_time":[263.937819,"s"],"memory":[7378,"MB"],"virtual_memory":[7517,"MB"],"swap_memory":[0,"MB"],"disk":[9657,"MB"],"bytes_read":[1,"MB"],"bytes_written":[412,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.465,"cores"],"cores_avg":[1.465,"cores"],"machine_cpus":[16,"cores"],"machine_load":[10,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680690195822848 232206 TRANSFER INPUT 523 1 0.000000 0.000002 gcc
1680690195822861 232206 TRANSFER INPUT 523 1 0.000000 0.000003 remote_program.c
1680690195822875 232206 TRANSFER INPUT 523 1 0.000000 0.000007 cctools-monitor
1680690195822949 232206 TASK 523 RUNNING 10.32.82.145:52956  FIRST_RESOURCES {"memory":[11366,"MB"],"disk":[11217,"MB"],"gpus":[0,"gpus"],"cores":[5.964,"cores"]}
1680690196734469 232206 TASK 607 WAITING_RETRIEVAL 10.32.82.63:52482 
1680690196738943 232206 TRANSFER OUTPUT 607 0 0.001285 0.004363 cctools-monitor.summary
1680690196772392 232206 TASK 607 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004546,"s"],"wq_input_time":[0.000122,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680690043.576882,"s"],"end":[1680690196.731401,"s"],"wall_time":[153.154519,"s"],"cpu_time":[251.975777,"s"],"memory":[6773,"MB"],"virtual_memory":[6978,"MB"],"swap_memory":[0,"MB"],"disk":[8824,"MB"],"bytes_read":[1,"MB"],"bytes_written":[615,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.645,"cores"],"cores_avg":[1.645,"cores"],"machine_cpus":[24,"cores"],"machine_load":[17,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680690196772976 232206 TASK 607 DONE SUCCESS  0  {} {"wq_output_time":[0.004546,"s"],"wq_input_time":[0.000122,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680690043.576882,"s"],"end":[1680690196.731401,"s"],"wall_time":[153.154519,"s"],"cpu_time":[251.975777,"s"],"memory":[6773,"MB"],"virtual_memory":[6978,"MB"],"swap_memory":[0,"MB"],"disk":[8824,"MB"],"bytes_read":[1,"MB"],"bytes_written":[615,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.645,"cores"],"cores_avg":[1.645,"cores"],"machine_cpus":[24,"cores"],"machine_load":[17,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680690196773446 232206 TRANSFER INPUT 522 1 0.000000 0.000002 gcc
1680690196773459 232206 TRANSFER INPUT 522 1 0.000000 0.000004 remote_program.c
1680690196773472 232206 TRANSFER INPUT 522 1 0.000000 0.000007 cctools-monitor
1680690196773519 232206 TASK 522 RUNNING 10.32.82.63:52482  FIRST_RESOURCES {"memory":[11366,"MB"],"disk":[11217,"MB"],"gpus":[0,"gpus"],"cores":[5.964,"cores"]}
1680690203471191 232206 TASK 639 WAITING_RETRIEVAL 10.32.81.138:37358 
1680690203476306 232206 TRANSFER OUTPUT 639 0 0.001283 0.005029 cctools-monitor.summary
1680690203510159 232206 TASK 639 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005323,"s"],"wq_input_time":[0.000104,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680689991.619796,"s"],"end":[1680690203.467893,"s"],"wall_time":[211.848097,"s"],"cpu_time":[220.249823,"s"],"memory":[7223,"MB"],"virtual_memory":[7428,"MB"],"swap_memory":[0,"MB"],"disk":[7932,"MB"],"bytes_read":[1,"MB"],"bytes_written":[582,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1,"cores"],"cores_avg":[1.04,"cores"],"machine_cpus":[16,"cores"],"machine_load":[12,"procs"],"context_switches":[75,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680690203510989 232206 TASK 639 DONE SUCCESS  0  {} {"wq_output_time":[0.005323,"s"],"wq_input_time":[0.000104,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680689991.619796,"s"],"end":[1680690203.467893,"s"],"wall_time":[211.848097,"s"],"cpu_time":[220.249823,"s"],"memory":[7223,"MB"],"virtual_memory":[7428,"MB"],"swap_memory":[0,"MB"],"disk":[7932,"MB"],"bytes_read":[1,"MB"],"bytes_written":[582,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1,"cores"],"cores_avg":[1.04,"cores"],"machine_cpus":[16,"cores"],"machine_load":[12,"procs"],"context_switches":[75,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680690203511469 232206 TRANSFER INPUT 521 1 0.000000 0.000002 gcc
1680690203511483 232206 TRANSFER INPUT 521 1 0.000000 0.000003 remote_program.c
1680690203511495 232206 TRANSFER INPUT 521 1 0.000000 0.000006 cctools-monitor
1680690203511548 232206 TASK 521 RUNNING 10.32.81.138:37358  FIRST_RESOURCES {"memory":[11366,"MB"],"disk":[11217,"MB"],"gpus":[0,"gpus"],"cores":[5.964,"cores"]}
1680690203848169 232206 TASK 603 WAITING_RETRIEVAL 10.32.84.153:32990 
1680690203853186 232206 TRANSFER OUTPUT 603 0 0.001286 0.004980 cctools-monitor.summary
1680690203888385 232206 TASK 603 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.00514,"s"],"wq_input_time":[0.000122,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680690053.036815,"s"],"end":[1680690203.797317,"s"],"wall_time":[150.760502,"s"],"cpu_time":[599.097517,"s"],"memory":[8990,"MB"],"virtual_memory":[9261,"MB"],"swap_memory":[0,"MB"],"disk":[6867,"MB"],"bytes_read":[1,"MB"],"bytes_written":[838,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.974,"cores"],"cores_avg":[3.974,"cores"],"machine_cpus":[24,"cores"],"machine_load":[18,"procs"],"context_switches":[15,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680690203888854 232206 TASK 603 DONE SUCCESS  0  {} {"wq_output_time":[0.00514,"s"],"wq_input_time":[0.000122,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680690053.036815,"s"],"end":[1680690203.797317,"s"],"wall_time":[150.760502,"s"],"cpu_time":[599.097517,"s"],"memory":[8990,"MB"],"virtual_memory":[9261,"MB"],"swap_memory":[0,"MB"],"disk":[6867,"MB"],"bytes_read":[1,"MB"],"bytes_written":[838,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.974,"cores"],"cores_avg":[3.974,"cores"],"machine_cpus":[24,"cores"],"machine_load":[18,"procs"],"context_switches":[15,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680690203889331 232206 TRANSFER INPUT 520 1 0.000000 0.000002 gcc
1680690203889344 232206 TRANSFER INPUT 520 1 0.000000 0.000003 remote_program.c
1680690203889357 232206 TRANSFER INPUT 520 1 0.000000 0.000006 cctools-monitor
1680690203889401 232206 TASK 520 RUNNING 10.32.84.153:32990  FIRST_RESOURCES {"memory":[11366,"MB"],"disk":[11217,"MB"],"gpus":[0,"gpus"],"cores":[5.964,"cores"]}
1680690204228248 232206 TASK 600 WAITING_RETRIEVAL 10.32.84.95:48474 
1680690204228280 232206 TASK 601 WAITING_RETRIEVAL 10.32.84.95:48474 
1680690204228304 232206 TASK 602 WAITING_RETRIEVAL 10.32.84.95:48474 
1680690204232304 232206 TRANSFER OUTPUT 600 0 0.001287 0.003954 cctools-monitor.summary
