# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680691310907147 235902 MANAGER START
1680691310910873 235902 CATEGORY default MAX {}
1680691310910889 235902 CATEGORY default MIN {}
1680691310910896 235902 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680692032995858 235902 TRANSFER INPUT 933 1 0.000000 0.000003 gcc
1680692032995876 235902 TRANSFER INPUT 933 1 0.000000 0.000004 remote_program.c
1680692032995890 235902 TRANSFER INPUT 933 1 0.000000 0.000007 cctools-monitor
1680692032995953 235902 TASK 933 RUNNING 10.32.84.159:53902  MAX_RESOURCES {"memory":[11366,"MB"],"disk":[10803,"MB"],"gpus":[0,"gpus"],"cores":[5.953,"cores"]}
1680692038945897 235902 TASK 728 WAITING_RETRIEVAL 10.32.82.145:44060 
1680692038950989 235902 TRANSFER OUTPUT 728 0 0.001287 0.004998 cctools-monitor.summary
1680692038951818 235902 TASK 728 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.00523,"s"],"wq_input_time":[0.000139,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[0,"MB"],"start":[1680691888.750164,"s"],"end":[1680692038.942814,"s"],"wall_time":[150.19265,"s"],"cpu_time":[435.747767,"s"],"memory":[8983,"MB"],"virtual_memory":[9253,"MB"],"swap_memory":[0,"MB"],"disk":[8567,"MB"],"bytes_read":[1,"MB"],"bytes_written":[765,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.901,"cores"],"cores_avg":[2.901,"cores"],"machine_cpus":[16,"cores"],"machine_load":[12,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680692038952518 235902 TASK 728 DONE SUCCESS  0  {} {"wq_output_time":[0.00523,"s"],"wq_input_time":[0.000139,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[0,"MB"],"start":[1680691888.750164,"s"],"end":[1680692038.942814,"s"],"wall_time":[150.19265,"s"],"cpu_time":[435.747767,"s"],"memory":[8983,"MB"],"virtual_memory":[9253,"MB"],"swap_memory":[0,"MB"],"disk":[8567,"MB"],"bytes_read":[1,"MB"],"bytes_written":[765,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.901,"cores"],"cores_avg":[2.901,"cores"],"machine_cpus":[16,"cores"],"machine_load":[12,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680692038953096 235902 TRANSFER INPUT 932 1 0.000000 0.000002 gcc
1680692038953113 235902 TRANSFER INPUT 932 1 0.000000 0.000004 remote_program.c
1680692038953140 235902 TRANSFER INPUT 932 1 0.000000 0.000008 cctools-monitor
1680692038953243 235902 TASK 932 RUNNING 10.32.82.145:44060  MAX_RESOURCES {"memory":[11366,"MB"],"disk":[10803,"MB"],"gpus":[0,"gpus"],"cores":[5.953,"cores"]}
1680692043630638 235902 TASK 681 WAITING_RETRIEVAL 10.32.90.117:40488 
1680692043635839 235902 TRANSFER OUTPUT 681 0 0.001306 0.005130 cctools-monitor.summary
1680692043636745 235902 TASK 681 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005418,"s"],"wq_input_time":[0.00011,"s"],"wq_output_size":[0.001305580139160156,"MB"],"wq_input_size":[0,"MB"],"start":[1680691892.274448,"s"],"end":[1680692043.627904,"s"],"wall_time":[151.353456,"s"],"cpu_time":[449.06557,"s"],"memory":[8064,"MB"],"virtual_memory":[8268,"MB"],"swap_memory":[0,"MB"],"disk":[8875,"MB"],"bytes_read":[1,"MB"],"bytes_written":[668,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.967,"cores"],"cores_avg":[2.967,"cores"],"machine_cpus":[20,"cores"],"machine_load":[14,"procs"],"context_switches":[22,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680692043637528 235902 TASK 681 DONE SUCCESS  0  {} {"wq_output_time":[0.005418,"s"],"wq_input_time":[0.00011,"s"],"wq_output_size":[0.001305580139160156,"MB"],"wq_input_size":[0,"MB"],"start":[1680691892.274448,"s"],"end":[1680692043.627904,"s"],"wall_time":[151.353456,"s"],"cpu_time":[449.06557,"s"],"memory":[8064,"MB"],"virtual_memory":[8268,"MB"],"swap_memory":[0,"MB"],"disk":[8875,"MB"],"bytes_read":[1,"MB"],"bytes_written":[668,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.967,"cores"],"cores_avg":[2.967,"cores"],"machine_cpus":[20,"cores"],"machine_load":[14,"procs"],"context_switches":[22,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680692043638063 235902 TRANSFER INPUT 931 1 0.000000 0.000002 gcc
1680692043638085 235902 TRANSFER INPUT 931 1 0.000000 0.000004 remote_program.c
1680692043638100 235902 TRANSFER INPUT 931 1 0.000000 0.000008 cctools-monitor
1680692043638153 235902 TASK 931 RUNNING 10.32.90.117:40488  MAX_RESOURCES {"memory":[11366,"MB"],"disk":[10803,"MB"],"gpus":[0,"gpus"],"cores":[5.953,"cores"]}
1680692048664598 235902 TASK 707 WAITING_RETRIEVAL 10.32.89.53:46790 
1680692048669533 235902 TRANSFER OUTPUT 707 0 0.001285 0.004865 cctools-monitor.summary
1680692048670359 235902 TASK 707 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005085,"s"],"wq_input_time":[0.000108,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680691898.802851,"s"],"end":[1680692048.66052,"s"],"wall_time":[149.857669,"s"],"cpu_time":[744.351378,"s"],"memory":[7062,"MB"],"virtual_memory":[7399,"MB"],"swap_memory":[0,"MB"],"disk":[6867,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1300,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.967,"cores"],"cores_avg":[4.967,"cores"],"machine_cpus":[24,"cores"],"machine_load":[19,"procs"],"context_switches":[26,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680692048671048 235902 TASK 707 DONE SUCCESS  0  {} {"wq_output_time":[0.005085,"s"],"wq_input_time":[0.000108,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680691898.802851,"s"],"end":[1680692048.66052,"s"],"wall_time":[149.857669,"s"],"cpu_time":[744.351378,"s"],"memory":[7062,"MB"],"virtual_memory":[7399,"MB"],"swap_memory":[0,"MB"],"disk":[6867,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1300,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.967,"cores"],"cores_avg":[4.967,"cores"],"machine_cpus":[24,"cores"],"machine_load":[19,"procs"],"context_switches":[26,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680692048671549 235902 TRANSFER INPUT 930 1 0.000000 0.000002 gcc
1680692048671562 235902 TRANSFER INPUT 930 1 0.000000 0.000003 remote_program.c
1680692048671575 235902 TRANSFER INPUT 930 1 0.000000 0.000007 cctools-monitor
1680692048671642 235902 TASK 930 RUNNING 10.32.89.53:46790  MAX_RESOURCES {"memory":[11366,"MB"],"disk":[10803,"MB"],"gpus":[0,"gpus"],"cores":[5.953,"cores"]}
1680692049025596 235902 TASK 694 WAITING_RETRIEVAL 10.32.81.132:40062 
1680692049030518 235902 TRANSFER OUTPUT 694 0 0.001287 0.004848 cctools-monitor.summary
1680692049031215 235902 TASK 694 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005006,"s"],"wq_input_time":[0.000118,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1680691788.95841,"s"],"end":[1680692049.023093,"s"],"wall_time":[260.064683,"s"],"cpu_time":[171.404377,"s"],"memory":[8703,"MB"],"virtual_memory":[8841,"MB"],"swap_memory":[0,"MB"],"disk":[5840,"MB"],"bytes_read":[1,"MB"],"bytes_written":[393,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.72,"cores"],"cores_avg":[0.659,"cores"],"machine_cpus":[16,"cores"],"machine_load":[11,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680692049031901 235902 TASK 694 DONE SUCCESS  0  {} {"wq_output_time":[0.005006,"s"],"wq_input_time":[0.000118,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1680691788.95841,"s"],"end":[1680692049.023093,"s"],"wall_time":[260.064683,"s"],"cpu_time":[171.404377,"s"],"memory":[8703,"MB"],"virtual_memory":[8841,"MB"],"swap_memory":[0,"MB"],"disk":[5840,"MB"],"bytes_read":[1,"MB"],"bytes_written":[393,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.72,"cores"],"cores_avg":[0.659,"cores"],"machine_cpus":[16,"cores"],"machine_load":[11,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680692049032383 235902 TRANSFER INPUT 928 1 0.000000 0.000002 gcc
1680692049032397 235902 TRANSFER INPUT 928 1 0.000000 0.000004 remote_program.c
1680692049032410 235902 TRANSFER INPUT 928 1 0.000000 0.000007 cctools-monitor
1680692049032454 235902 TASK 928 RUNNING 10.32.81.132:40062  MAX_RESOURCES {"memory":[11366,"MB"],"disk":[10803,"MB"],"gpus":[0,"gpus"],"cores":[5.953,"cores"]}
1680692049371915 235902 TASK 726 WAITING_RETRIEVAL 10.32.90.115:54934 
1680692049376951 235902 TRANSFER OUTPUT 726 0 0.001283 0.004997 cctools-monitor.summary
1680692049377647 235902 TASK 726 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005141,"s"],"wq_input_time":[0.000147,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680691898.202236,"s"],"end":[1680692049.265829,"s"],"wall_time":[151.063593,"s"],"cpu_time":[598.559344,"s"],"memory":[7530,"MB"],"virtual_memory":[7801,"MB"],"swap_memory":[0,"MB"],"disk":[8267,"MB"],"bytes_read":[1,"MB"],"bytes_written":[881,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.962,"cores"],"cores_avg":[3.962,"cores"],"machine_cpus":[20,"cores"],"machine_load":[15,"procs"],"context_switches":[17,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680692049378381 235902 TASK 726 DONE SUCCESS  0  {} {"wq_output_time":[0.005141,"s"],"wq_input_time":[0.000147,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680691898.202236,"s"],"end":[1680692049.265829,"s"],"wall_time":[151.063593,"s"],"cpu_time":[598.559344,"s"],"memory":[7530,"MB"],"virtual_memory":[7801,"MB"],"swap_memory":[0,"MB"],"disk":[8267,"MB"],"bytes_read":[1,"MB"],"bytes_written":[881,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.962,"cores"],"cores_avg":[3.962,"cores"],"machine_cpus":[20,"cores"],"machine_load":[15,"procs"],"context_switches":[17,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680692049378857 235902 TRANSFER INPUT 918 1 0.000000 0.000001 gcc
1680692049378873 235902 TRANSFER INPUT 918 1 0.000000 0.000003 remote_program.c
1680692049378885 235902 TRANSFER INPUT 918 1 0.000000 0.000007 cctools-monitor
1680692049378931 235902 TASK 918 RUNNING 10.32.90.115:54934  MAX_RESOURCES {"memory":[11366,"MB"],"disk":[10803,"MB"],"gpus":[0,"gpus"],"cores":[5.953,"cores"]}
1680692049877966 235902 TASK 705 WAITING_RETRIEVAL 10.32.87.17:39798 
1680692049883170 235902 TRANSFER OUTPUT 705 0 0.001292 0.005142 cctools-monitor.summary
1680692049883871 235902 TASK 705 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005303,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680691899.779401,"s"],"end":[1680692049.874157,"s"],"wall_time":[150.094756,"s"],"cpu_time":[405.195545,"s"],"memory":[8615,"MB"],"virtual_memory":[8885,"MB"],"swap_memory":[0,"MB"],"disk":[7663,"MB"],"bytes_read":[1,"MB"],"bytes_written":[768,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.7,"cores"],"cores_avg":[2.7,"cores"],"machine_cpus":[24,"cores"],"machine_load":[20,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680692049884478 235902 TASK 705 DONE SUCCESS  0  {} {"wq_output_time":[0.005303,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680691899.779401,"s"],"end":[1680692049.874157,"s"],"wall_time":[150.094756,"s"],"cpu_time":[405.195545,"s"],"memory":[8615,"MB"],"virtual_memory":[8885,"MB"],"swap_memory":[0,"MB"],"disk":[7663,"MB"],"bytes_read":[1,"MB"],"bytes_written":[768,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.7,"cores"],"cores_avg":[2.7,"cores"],"machine_cpus":[24,"cores"],"machine_load":[20,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680692049884986 235902 TRANSFER INPUT 912 1 0.000000 0.000002 gcc
1680692049885001 235902 TRANSFER INPUT 912 1 0.000000 0.000003 remote_program.c
1680692049885025 235902 TRANSFER INPUT 912 1 0.000000 0.000017 cctools-monitor
1680692049885100 235902 TASK 912 RUNNING 10.32.87.17:39798  MAX_RESOURCES {"memory":[11366,"MB"],"disk":[10803,"MB"],"gpus":[0,"gpus"],"cores":[5.953,"cores"]}
1680692058105981 235902 TASK 704 WAITING_RETRIEVAL 10.32.89.59:48618 
1680692058111765 235902 TRANSFER OUTPUT 704 0 0.001287 0.005698 cctools-monitor.summary
1680692058112544 235902 TASK 704 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005894,"s"],"wq_input_time":[0.001812,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[0,"MB"],"start":[1680691907.186068,"s"],"end":[1680692058.101749,"s"],"wall_time":[150.915681,"s"],"cpu_time":[598.524086,"s"],"memory":[7535,"MB"],"virtual_memory":[7805,"MB"],"swap_memory":[0,"MB"],"disk":[7587,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1047,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.966,"cores"],"cores_avg":[3.966,"cores"],"machine_cpus":[24,"cores"],"machine_load":[18,"procs"],"context_switches":[15,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680692058113420 235902 TASK 704 DONE SUCCESS  0  {} {"wq_output_time":[0.005894,"s"],"wq_input_time":[0.001812,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[0,"MB"],"start":[1680691907.186068,"s"],"end":[1680692058.101749,"s"],"wall_time":[150.915681,"s"],"cpu_time":[598.524086,"s"],"memory":[7535,"MB"],"virtual_memory":[7805,"MB"],"swap_memory":[0,"MB"],"disk":[7587,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1047,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.966,"cores"],"cores_avg":[3.966,"cores"],"machine_cpus":[24,"cores"],"machine_load":[18,"procs"],"context_switches":[15,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680692058113945 235902 TRANSFER INPUT 911 1 0.000000 0.000002 gcc
1680692058113960 235902 TRANSFER INPUT 911 1 0.000000 0.000004 remote_program.c
1680692058113973 235902 TRANSFER INPUT 911 1 0.000000 0.000006 cctools-monitor
1680692058114031 235902 TASK 911 RUNNING 10.32.89.59:48618  MAX_RESOURCES {"memory":[11366,"MB"],"disk":[10803,"MB"],"gpus":[0,"gpus"],"cores":[5.953,"cores"]}
1680692060027499 235902 TASK 703 WAITING_RETRIEVAL 10.32.88.156:33444 
1680692060031701 235902 TRANSFER OUTPUT 703 0 0.001287 0.004150 cctools-monitor.summary
1680692060032412 235902 TASK 703 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004302,"s"],"wq_input_time":[0.000121,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1680691909.279519,"s"],"end":[1680692060.02384,"s"],"wall_time":[150.744321,"s"],"cpu_time":[511.369928,"s"],"memory":[8008,"MB"],"virtual_memory":[8277,"MB"],"swap_memory":[0,"MB"],"disk":[7835,"MB"],"bytes_read":[1,"MB"],"bytes_written":[722,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.392,"cores"],"cores_avg":[3.392,"cores"],"machine_cpus":[16,"cores"],"machine_load":[13,"procs"],"context_switches":[22,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680692060033359 235902 TASK 703 DONE SUCCESS  0  {} {"wq_output_time":[0.004302,"s"],"wq_input_time":[0.000121,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1680691909.279519,"s"],"end":[1680692060.02384,"s"],"wall_time":[150.744321,"s"],"cpu_time":[511.369928,"s"],"memory":[8008,"MB"],"virtual_memory":[8277,"MB"],"swap_memory":[0,"MB"],"disk":[7835,"MB"],"bytes_read":[1,"MB"],"bytes_written":[722,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.392,"cores"],"cores_avg":[3.392,"cores"],"machine_cpus":[16,"cores"],"machine_load":[13,"procs"],"context_switches":[22,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680692060033843 235902 TRANSFER INPUT 910 1 0.000000 0.000002 gcc
1680692060033856 235902 TRANSFER INPUT 910 1 0.000000 0.000003 remote_program.c
1680692060033869 235902 TRANSFER INPUT 910 1 0.000000 0.000007 cctools-monitor
1680692060033919 235902 TASK 910 RUNNING 10.32.88.156:33444  MAX_RESOURCES {"memory":[11366,"MB"],"disk":[10803,"MB"],"gpus":[0,"gpus"],"cores":[5.953,"cores"]}
1680692063032981 235902 TASK 701 WAITING_RETRIEVAL 10.32.84.153:41890 
1680692063038082 235902 TRANSFER OUTPUT 701 0 0.001295 0.005037 cctools-monitor.summary
1680692063038815 235902 TASK 701 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005191,"s"],"wq_input_time":[0.000105,"s"],"wq_output_size":[0.001295089721679688,"MB"],"wq_input_size":[0,"MB"],"start":[1680691912.035232,"s"],"end":[1680692063.029017,"s"],"wall_time":[150.993785,"s"],"cpu_time":[449.771026,"s"],"memory":[7878,"MB"],"virtual_memory":[8082,"MB"],"swap_memory":[0,"MB"],"disk":[8842,"MB"],"bytes_read":[1,"MB"],"bytes_written":[635,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.979,"cores"],"cores_avg":[2.979,"cores"],"machine_cpus":[24,"cores"],"machine_load":[19,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680692063039426 235902 TASK 701 DONE SUCCESS  0  {} {"wq_output_time":[0.005191,"s"],"wq_input_time":[0.000105,"s"],"wq_output_size":[0.001295089721679688,"MB"],"wq_input_size":[0,"MB"],"start":[1680691912.035232,"s"],"end":[1680692063.029017,"s"],"wall_time":[150.993785,"s"],"cpu_time":[449.771026,"s"],"memory":[7878,"MB"],"virtual_memory":[8082,"MB"],"swap_memory":[0,"MB"],"disk":[8842,"MB"],"bytes_read":[1,"MB"],"bytes_written":[635,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.979,"cores"],"cores_avg":[2.979,"cores"],"machine_cpus":[24,"cores"],"machine_load":[19,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680692063039915 235902 TRANSFER INPUT 909 1 0.000000 0.000002 gcc
1680692063039928 235902 TRANSFER INPUT 909 1 0.000000 0.000003 remote_program.c
1680692063039941 235902 TRANSFER INPUT 909 1 0.000000 0.000006 cctools-monitor
1680692063039987 235902 TASK 909 RUNNING 10.32.84.153:41890  MAX_RESOURCES {"memory":[11366,"MB"],"disk":[10803,"MB"],"gpus":[0,"gpus"],"cores":[5.953,"cores"]}
1680692063876029 235902 TASK 697 WAITING_RETRIEVAL 10.32.84.159:53902 
1680692063880942 235902 TRANSFER OUTPUT 697 0 0.001297 0.004845 cctools-monitor.summary
1680692063881826 235902 TASK 697 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005166,"s"],"wq_input_time":[0.000113,"s"],"wq_output_size":[0.0012969970703125,"MB"],"wq_input_size":[0,"MB"],"start":[1680691913.928511,"s"],"end":[1680692063.873184,"s"],"wall_time":[149.944673,"s"],"cpu_time":[447.094275,"s"],"memory":[9459,"MB"],"virtual_memory":[9663,"MB"],"swap_memory":[0,"MB"],"disk":[8908,"MB"],"bytes_read":[1,"MB"],"bytes_written":[630,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.982,"cores"],"cores_avg":[2.982,"cores"],"machine_cpus":[24,"cores"],"machine_load":[10,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680692063882426 235902 TASK 697 DONE SUCCESS  0  {} {"wq_output_time":[0.005166,"s"],"wq_input_time":[0.000113,"s"],"wq_output_size":[0.0012969970703125,"MB"],"wq_input_size":[0,"MB"],"start":[1680691913.928511,"s"],"end":[1680692063.873184,"s"],"wall_time":[149.944673,"s"],"cpu_time":[447.094275,"s"],"memory":[9459,"MB"],"virtual_memory":[9663,"MB"],"swap_memory":[0,"MB"],"disk":[8908,"MB"],"bytes_read":[1,"MB"],"bytes_written":[630,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.982,"cores"],"cores_avg":[2.982,"cores"],"machine_cpus":[24,"cores"],"machine_load":[10,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680692063882924 235902 TRANSFER INPUT 908 1 0.000000 0.000002 gcc
1680692063882942 235902 TRANSFER INPUT 908 1 0.000000 0.000003 remote_program.c
1680692063882955 235902 TRANSFER INPUT 908 1 0.000000 0.000007 cctools-monitor
1680692063883002 235902 TASK 908 RUNNING 10.32.84.159:53902  MAX_RESOURCES {"memory":[11366,"MB"],"disk":[10803,"MB"],"gpus":[0,"gpus"],"cores":[5.953,"cores"]}
1680692065736413 235902 TASK 987 WAITING_RETRIEVAL 10.32.82.63:56188 
1680692065741373 235902 TRANSFER OUTPUT 987 0 0.001289 0.004891 cctools-monitor.summary
