# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680693599267921 240443 MANAGER START
1680693599271433 240443 CATEGORY default MAX {}
1680693599271447 240443 CATEGORY default MIN {}
1680693599271453 240443 CATEGORY default FIRST MIN_WASTE {}
1680696225912742 240443 TRANSFER INPUT 437 1 0.000000 0.000002 gcc
1680696225912757 240443 TRANSFER INPUT 437 1 0.000000 0.000004 remote_program.c
1680696225912770 240443 TRANSFER INPUT 437 1 0.000000 0.000007 cctools-monitor
1680696225912833 240443 TASK 437 RUNNING 10.32.84.181:53246  MAX_RESOURCES {"memory":[11366,"MB"],"disk":[11217,"MB"],"gpus":[0,"gpus"],"cores":[5.963,"cores"]}
1680696227249203 240443 TASK 502 WAITING_RETRIEVAL 10.32.84.181:53246 
1680696227249223 240443 TASK 503 WAITING_RETRIEVAL 10.32.84.181:53246 
1680696227254069 240443 TRANSFER OUTPUT 502 0 0.001282 0.004813 cctools-monitor.summary
1680696227254428 240443 TASK 502 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.00513,"s"],"wq_input_time":[0.000105,"s"],"wq_output_size":[0.00128173828125,"MB"],"wq_input_size":[0,"MB"],"start":[1680696076.482704,"s"],"end":[1680696227.167233,"s"],"wall_time":[150.684529,"s"],"cpu_time":[448.349286,"s"],"memory":[7934,"MB"],"virtual_memory":[8139,"MB"],"swap_memory":[0,"MB"],"disk":[9442,"MB"],"bytes_read":[1,"MB"],"bytes_written":[609,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.975,"cores"],"cores_avg":[2.975,"cores"],"machine_cpus":[24,"cores"],"machine_load":[21,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680696227254992 240443 TASK 502 DONE SUCCESS  0  {} {"wq_output_time":[0.00513,"s"],"wq_input_time":[0.000105,"s"],"wq_output_size":[0.00128173828125,"MB"],"wq_input_size":[0,"MB"],"start":[1680696076.482704,"s"],"end":[1680696227.167233,"s"],"wall_time":[150.684529,"s"],"cpu_time":[448.349286,"s"],"memory":[7934,"MB"],"virtual_memory":[8139,"MB"],"swap_memory":[0,"MB"],"disk":[9442,"MB"],"bytes_read":[1,"MB"],"bytes_written":[609,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.975,"cores"],"cores_avg":[2.975,"cores"],"machine_cpus":[24,"cores"],"machine_load":[21,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680696227259086 240443 TRANSFER OUTPUT 503 0 0.001291 0.003946 cctools-monitor.summary
1680696227259318 240443 TASK 503 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004103,"s"],"wq_input_time":[0.000109,"s"],"wq_output_size":[0.001291275024414062,"MB"],"wq_input_size":[0,"MB"],"start":[1680696076.211424,"s"],"end":[1680696227.147919,"s"],"wall_time":[150.936495,"s"],"cpu_time":[747.2302550000001,"s"],"memory":[7652,"MB"],"virtual_memory":[7989,"MB"],"swap_memory":[0,"MB"],"disk":[8437,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1009,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.951,"cores"],"cores_avg":[4.951,"cores"],"machine_cpus":[24,"cores"],"machine_load":[21,"procs"],"context_switches":[24,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680696227260111 240443 TASK 503 DONE SUCCESS  0  {} {"wq_output_time":[0.004103,"s"],"wq_input_time":[0.000109,"s"],"wq_output_size":[0.001291275024414062,"MB"],"wq_input_size":[0,"MB"],"start":[1680696076.211424,"s"],"end":[1680696227.147919,"s"],"wall_time":[150.936495,"s"],"cpu_time":[747.2302550000001,"s"],"memory":[7652,"MB"],"virtual_memory":[7989,"MB"],"swap_memory":[0,"MB"],"disk":[8437,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1009,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.951,"cores"],"cores_avg":[4.951,"cores"],"machine_cpus":[24,"cores"],"machine_load":[21,"procs"],"context_switches":[24,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680696227260541 240443 TRANSFER INPUT 422 1 0.000000 0.000002 gcc
1680696227260553 240443 TRANSFER INPUT 422 1 0.000000 0.000003 remote_program.c
1680696227260566 240443 TRANSFER INPUT 422 1 0.000000 0.000006 cctools-monitor
1680696227260615 240443 TASK 422 RUNNING 10.32.84.181:53246  FIRST_RESOURCES {"memory":[10000,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680696227260918 240443 TRANSFER INPUT 421 1 0.000000 0.000001 gcc
1680696227260930 240443 TRANSFER INPUT 421 1 0.000000 0.000003 remote_program.c
1680696227260942 240443 TRANSFER INPUT 421 1 0.000000 0.000006 cctools-monitor
1680696227260983 240443 TASK 421 RUNNING 10.32.84.181:53246  FIRST_RESOURCES {"memory":[10000,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680696232753934 240443 TASK 501 WAITING_RETRIEVAL 10.32.83.189:60564 
1680696232759340 240443 TRANSFER OUTPUT 501 0 0.001307 0.005329 cctools-monitor.summary
1680696232759712 240443 TASK 501 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005642,"s"],"wq_input_time":[0.000127,"s"],"wq_output_size":[0.001306533813476562,"MB"],"wq_input_size":[0,"MB"],"start":[1680696082.286896,"s"],"end":[1680696232.750809,"s"],"wall_time":[150.463913,"s"],"cpu_time":[446.748164,"s"],"memory":[8208,"MB"],"virtual_memory":[8412,"MB"],"swap_memory":[0,"MB"],"disk":[7507,"MB"],"bytes_read":[1,"MB"],"bytes_written":[631,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.969,"cores"],"cores_avg":[2.969,"cores"],"machine_cpus":[24,"cores"],"machine_load":[23,"procs"],"context_switches":[23,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680696232760464 240443 TASK 501 DONE SUCCESS  0  {} {"wq_output_time":[0.005642,"s"],"wq_input_time":[0.000127,"s"],"wq_output_size":[0.001306533813476562,"MB"],"wq_input_size":[0,"MB"],"start":[1680696082.286896,"s"],"end":[1680696232.750809,"s"],"wall_time":[150.463913,"s"],"cpu_time":[446.748164,"s"],"memory":[8208,"MB"],"virtual_memory":[8412,"MB"],"swap_memory":[0,"MB"],"disk":[7507,"MB"],"bytes_read":[1,"MB"],"bytes_written":[631,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.969,"cores"],"cores_avg":[2.969,"cores"],"machine_cpus":[24,"cores"],"machine_load":[23,"procs"],"context_switches":[23,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680696232760987 240443 TRANSFER INPUT 420 1 0.000000 0.000002 gcc
1680696232761001 240443 TRANSFER INPUT 420 1 0.000000 0.000004 remote_program.c
1680696232761014 240443 TRANSFER INPUT 420 1 0.000000 0.000007 cctools-monitor
1680696232761067 240443 TASK 420 RUNNING 10.32.83.189:60564  FIRST_RESOURCES {"memory":[10000,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680696236313939 240443 TASK 500 WAITING_RETRIEVAL 10.32.90.56:40990 
1680696236318864 240443 TRANSFER OUTPUT 500 0 0.001285 0.004874 cctools-monitor.summary
1680696236319141 240443 TASK 500 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005078,"s"],"wq_input_time":[0.000112,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680696085.082182,"s"],"end":[1680696236.290551,"s"],"wall_time":[151.208369,"s"],"cpu_time":[299.732751,"s"],"memory":[7314,"MB"],"virtual_memory":[7453,"MB"],"swap_memory":[0,"MB"],"disk":[8175,"MB"],"bytes_read":[1,"MB"],"bytes_written":[704,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.982,"cores"],"cores_avg":[1.982,"cores"],"machine_cpus":[64,"cores"],"machine_load":[41,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680696236319746 240443 TASK 500 DONE SUCCESS  0  {} {"wq_output_time":[0.005078,"s"],"wq_input_time":[0.000112,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680696085.082182,"s"],"end":[1680696236.290551,"s"],"wall_time":[151.208369,"s"],"cpu_time":[299.732751,"s"],"memory":[7314,"MB"],"virtual_memory":[7453,"MB"],"swap_memory":[0,"MB"],"disk":[8175,"MB"],"bytes_read":[1,"MB"],"bytes_written":[704,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.982,"cores"],"cores_avg":[1.982,"cores"],"machine_cpus":[64,"cores"],"machine_load":[41,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680696236320171 240443 TRANSFER INPUT 419 1 0.000000 0.000002 gcc
1680696236320183 240443 TRANSFER INPUT 419 1 0.000000 0.000003 remote_program.c
1680696236320196 240443 TRANSFER INPUT 419 1 0.000000 0.000007 cctools-monitor
1680696236320245 240443 TASK 419 RUNNING 10.32.90.56:40990  FIRST_RESOURCES {"memory":[10000,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680696242320148 240443 TASK 497 WAITING_RETRIEVAL 10.32.84.133:59106 
1680696242325500 240443 TRANSFER OUTPUT 497 0 0.001285 0.005283 cctools-monitor.summary
1680696242325791 240443 TASK 497 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005509,"s"],"wq_input_time":[0.000123,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680696091.157644,"s"],"end":[1680696242.224162,"s"],"wall_time":[151.066518,"s"],"cpu_time":[597.770302,"s"],"memory":[7827,"MB"],"virtual_memory":[8097,"MB"],"swap_memory":[0,"MB"],"disk":[8683,"MB"],"bytes_read":[1,"MB"],"bytes_written":[818,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.957,"cores"],"cores_avg":[3.957,"cores"],"machine_cpus":[24,"cores"],"machine_load":[22,"procs"],"context_switches":[42,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680696242326610 240443 TASK 497 DONE SUCCESS  0  {} {"wq_output_time":[0.005509,"s"],"wq_input_time":[0.000123,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680696091.157644,"s"],"end":[1680696242.224162,"s"],"wall_time":[151.066518,"s"],"cpu_time":[597.770302,"s"],"memory":[7827,"MB"],"virtual_memory":[8097,"MB"],"swap_memory":[0,"MB"],"disk":[8683,"MB"],"bytes_read":[1,"MB"],"bytes_written":[818,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.957,"cores"],"cores_avg":[3.957,"cores"],"machine_cpus":[24,"cores"],"machine_load":[22,"procs"],"context_switches":[42,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680696242327029 240443 TRANSFER INPUT 418 1 0.000000 0.000002 gcc
1680696242327042 240443 TRANSFER INPUT 418 1 0.000000 0.000003 remote_program.c
1680696242327056 240443 TRANSFER INPUT 418 1 0.000000 0.000007 cctools-monitor
1680696242327107 240443 TASK 418 RUNNING 10.32.84.133:59106  FIRST_RESOURCES {"memory":[10000,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680696244982851 240443 TASK 496 WAITING_RETRIEVAL 10.32.89.145:60340 
1680696244987235 240443 TRANSFER OUTPUT 496 0 0.001308 0.004340 cctools-monitor.summary
1680696244987449 240443 TASK 496 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004499,"s"],"wq_input_time":[0.00013,"s"],"wq_output_size":[0.001308441162109375,"MB"],"wq_input_size":[0,"MB"],"start":[1680696094.419196,"s"],"end":[1680696244.953403,"s"],"wall_time":[150.534207,"s"],"cpu_time":[527.4749890000001,"s"],"memory":[6684,"MB"],"virtual_memory":[6953,"MB"],"swap_memory":[0,"MB"],"disk":[7743,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1242,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.504,"cores"],"cores_avg":[3.504,"cores"],"machine_cpus":[64,"cores"],"machine_load":[51,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680696244988057 240443 TASK 496 DONE SUCCESS  0  {} {"wq_output_time":[0.004499,"s"],"wq_input_time":[0.00013,"s"],"wq_output_size":[0.001308441162109375,"MB"],"wq_input_size":[0,"MB"],"start":[1680696094.419196,"s"],"end":[1680696244.953403,"s"],"wall_time":[150.534207,"s"],"cpu_time":[527.4749890000001,"s"],"memory":[6684,"MB"],"virtual_memory":[6953,"MB"],"swap_memory":[0,"MB"],"disk":[7743,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1242,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.504,"cores"],"cores_avg":[3.504,"cores"],"machine_cpus":[64,"cores"],"machine_load":[51,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680696244988457 240443 TRANSFER INPUT 417 1 0.000000 0.000002 gcc
1680696244988469 240443 TRANSFER INPUT 417 1 0.000000 0.000003 remote_program.c
1680696244988482 240443 TRANSFER INPUT 417 1 0.000000 0.000006 cctools-monitor
1680696244988531 240443 TASK 417 RUNNING 10.32.89.145:60340  FIRST_RESOURCES {"memory":[10000,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680696246734350 240443 TASK 494 WAITING_RETRIEVAL 10.32.89.145:60340 
1680696246739070 240443 TRANSFER OUTPUT 494 0 0.001279 0.004633 cctools-monitor.summary
1680696246739345 240443 TASK 494 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004844,"s"],"wq_input_time":[0.00012,"s"],"wq_output_size":[0.001278877258300781,"MB"],"wq_input_size":[0,"MB"],"start":[1680696096.319434,"s"],"end":[1680696246.729426,"s"],"wall_time":[150.409992,"s"],"cpu_time":[666.164368,"s"],"memory":[7948,"MB"],"virtual_memory":[8284,"MB"],"swap_memory":[0,"MB"],"disk":[6727,"MB"],"bytes_read":[1,"MB"],"bytes_written":[875,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.429,"cores"],"cores_avg":[4.429,"cores"],"machine_cpus":[64,"cores"],"machine_load":[51,"procs"],"context_switches":[78,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680696246740200 240443 TASK 494 DONE SUCCESS  0  {} {"wq_output_time":[0.004844,"s"],"wq_input_time":[0.00012,"s"],"wq_output_size":[0.001278877258300781,"MB"],"wq_input_size":[0,"MB"],"start":[1680696096.319434,"s"],"end":[1680696246.729426,"s"],"wall_time":[150.409992,"s"],"cpu_time":[666.164368,"s"],"memory":[7948,"MB"],"virtual_memory":[8284,"MB"],"swap_memory":[0,"MB"],"disk":[6727,"MB"],"bytes_read":[1,"MB"],"bytes_written":[875,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.429,"cores"],"cores_avg":[4.429,"cores"],"machine_cpus":[64,"cores"],"machine_load":[51,"procs"],"context_switches":[78,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680696246740676 240443 TRANSFER INPUT 416 1 0.000000 0.000002 gcc
1680696246740693 240443 TRANSFER INPUT 416 1 0.000000 0.000004 remote_program.c
1680696246740714 240443 TRANSFER INPUT 416 1 0.000000 0.000008 cctools-monitor
1680696246740796 240443 TASK 416 RUNNING 10.32.89.145:60340  FIRST_RESOURCES {"memory":[10000,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680696247111054 240443 TASK 495 WAITING_RETRIEVAL 10.32.84.187:36378 
1680696247121455 240443 TRANSFER OUTPUT 495 0 0.001295 0.010324 cctools-monitor.summary
1680696247121714 240443 TASK 495 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.010517,"s"],"wq_input_time":[0.000122,"s"],"wq_output_size":[0.001295089721679688,"MB"],"wq_input_size":[0,"MB"],"start":[1680696096.768254,"s"],"end":[1680696247.104679,"s"],"wall_time":[150.336425,"s"],"cpu_time":[298.368238,"s"],"memory":[6596,"MB"],"virtual_memory":[6735,"MB"],"swap_memory":[0,"MB"],"disk":[9329,"MB"],"bytes_read":[1,"MB"],"bytes_written":[405,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.985,"cores"],"cores_avg":[1.985,"cores"],"machine_cpus":[24,"cores"],"machine_load":[23,"procs"],"context_switches":[136,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680696247122315 240443 TASK 495 DONE SUCCESS  0  {} {"wq_output_time":[0.010517,"s"],"wq_input_time":[0.000122,"s"],"wq_output_size":[0.001295089721679688,"MB"],"wq_input_size":[0,"MB"],"start":[1680696096.768254,"s"],"end":[1680696247.104679,"s"],"wall_time":[150.336425,"s"],"cpu_time":[298.368238,"s"],"memory":[6596,"MB"],"virtual_memory":[6735,"MB"],"swap_memory":[0,"MB"],"disk":[9329,"MB"],"bytes_read":[1,"MB"],"bytes_written":[405,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.985,"cores"],"cores_avg":[1.985,"cores"],"machine_cpus":[24,"cores"],"machine_load":[23,"procs"],"context_switches":[136,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680696247122753 240443 TRANSFER INPUT 415 1 0.000000 0.000002 gcc
1680696247122769 240443 TRANSFER INPUT 415 1 0.000000 0.000004 remote_program.c
1680696247122783 240443 TRANSFER INPUT 415 1 0.000000 0.000008 cctools-monitor
1680696247122848 240443 TASK 415 RUNNING 10.32.84.187:36378  FIRST_RESOURCES {"memory":[10000,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680696247706418 240443 TASK 493 WAITING_RETRIEVAL 10.32.89.17:53842 
1680696247711241 240443 TRANSFER OUTPUT 493 0 0.001287 0.004758 cctools-monitor.summary
1680696247711651 240443 TASK 493 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005085,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[0,"MB"],"start":[1680696097.009388,"s"],"end":[1680696247.704191,"s"],"wall_time":[150.694803,"s"],"cpu_time":[599.028743,"s"],"memory":[9270,"MB"],"virtual_memory":[9541,"MB"],"swap_memory":[0,"MB"],"disk":[7139,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1042,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.975,"cores"],"cores_avg":[3.975,"cores"],"machine_cpus":[24,"cores"],"machine_load":[17,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680696247712196 240443 TASK 493 DONE SUCCESS  0  {} {"wq_output_time":[0.005085,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[0,"MB"],"start":[1680696097.009388,"s"],"end":[1680696247.704191,"s"],"wall_time":[150.694803,"s"],"cpu_time":[599.028743,"s"],"memory":[9270,"MB"],"virtual_memory":[9541,"MB"],"swap_memory":[0,"MB"],"disk":[7139,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1042,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.975,"cores"],"cores_avg":[3.975,"cores"],"machine_cpus":[24,"cores"],"machine_load":[17,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680696247712598 240443 TRANSFER INPUT 414 1 0.000000 0.000002 gcc
1680696247712614 240443 TRANSFER INPUT 414 1 0.000000 0.000003 remote_program.c
1680696247712636 240443 TRANSFER INPUT 414 1 0.000000 0.000008 cctools-monitor
1680696247712683 240443 TASK 414 RUNNING 10.32.89.17:53842  FIRST_RESOURCES {"memory":[10000,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680696248235149 240443 TASK 599 WAITING_RETRIEVAL 10.32.81.130:38876 
1680696248239668 240443 TRANSFER OUTPUT 599 0 0.001286 0.004440 cctools-monitor.summary
1680696248239896 240443 TASK 599 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004613,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680695908.068686,"s"],"end":[1680696248.232464,"s"],"wall_time":[340.163778,"s"],"cpu_time":[255.747436,"s"],"memory":[6764,"MB"],"virtual_memory":[6969,"MB"],"swap_memory":[0,"MB"],"disk":[9275,"MB"],"bytes_read":[1,"MB"],"bytes_written":[571,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.79,"cores"],"cores_avg":[0.752,"cores"],"machine_cpus":[16,"cores"],"machine_load":[18,"procs"],"context_switches":[58,"switches"],"max_concurrent_processes":[4,"procs"],"total_processes":[6,"procs"],"total_files":[10,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680696248240871 240443 TASK 599 DONE SUCCESS  0  {} {"wq_output_time":[0.004613,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680695908.068686,"s"],"end":[1680696248.232464,"s"],"wall_time":[340.163778,"s"],"cpu_time":[255.747436,"s"],"memory":[6764,"MB"],"virtual_memory":[6969,"MB"],"swap_memory":[0,"MB"],"disk":[9275,"MB"],"bytes_read":[1,"MB"],"bytes_written":[571,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.79,"cores"],"cores_avg":[0.752,"cores"],"machine_cpus":[16,"cores"],"machine_load":[18,"procs"],"context_switches":[58,"switches"],"max_concurrent_processes":[4,"procs"],"total_processes":[6,"procs"],"total_files":[10,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680696248241304 240443 TRANSFER INPUT 413 1 0.000000 0.000002 gcc
1680696248241319 240443 TRANSFER INPUT 413 1 0.000000 0.000004 remote_program.c
1680696248241333 240443 TRANSFER INPUT 413 1 0.000000 0.000006 cctools-monitor
1680696248241391 240443 TASK 413 RUNNING 10.32.81.130:38876  FIRST_RESOURCES {"memory":[10000,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680696248609171 240443 TASK 491 WAITING_RETRIEVAL 10.32.89.229:44182 
1680696248618219 240443 TRANSFER OUTPUT 491 0 0.001283 0.008967 cctools-monitor.summary
