# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680638937539508 115100 MANAGER START
1680638937543296 115100 CATEGORY default MAX {}
1680638937543312 115100 CATEGORY default MIN {}
1680638937543320 115100 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680640927325043 115100 TRANSFER INPUT 655 1 0.000000 0.000002 gcc
1680640927325056 115100 TRANSFER INPUT 655 1 0.000000 0.000003 remote_program.c
1680640927325068 115100 TRANSFER INPUT 655 1 0.000000 0.000007 cctools-monitor
1680640927325114 115100 TASK 655 RUNNING 10.32.89.141:57650  FIRST_RESOURCES {"memory":[18443,"MB"],"disk":[17856,"MB"],"gpus":[0,"gpus"],"cores":[9.898,"cores"]}
1680640927688035 115100 TASK 705 WAITING_RETRIEVAL 10.32.89.163:47490 
1680640927688241 115100 TASK 704 WAITING_RETRIEVAL 10.32.89.163:47484 
1680640927688491 115100 TASK 702 WAITING_RETRIEVAL 10.32.89.133:58480 
1680640927692988 115100 TRANSFER OUTPUT 702 0 0.001284 0.004410 cctools-monitor.summary
1680640927693969 115100 TASK 702 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004541,"s"],"wq_input_time":[0.006626,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[6.520806312561035,"MB"],"start":[1680640777.068173,"s"],"end":[1680640927.38345,"s"],"wall_time":[150.315277,"s"],"cpu_time":[597.963327,"s"],"memory":[4708,"MB"],"virtual_memory":[4977,"MB"],"swap_memory":[0,"MB"],"disk":[4083,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1320,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.978,"cores"],"cores_avg":[3.978,"cores"],"machine_cpus":[64,"cores"],"machine_load":[22,"procs"],"context_switches":[8,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680640927694745 115100 TASK 702 DONE SUCCESS  0  {} {"wq_output_time":[0.004541,"s"],"wq_input_time":[0.006626,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[6.520806312561035,"MB"],"start":[1680640777.068173,"s"],"end":[1680640927.38345,"s"],"wall_time":[150.315277,"s"],"cpu_time":[597.963327,"s"],"memory":[4708,"MB"],"virtual_memory":[4977,"MB"],"swap_memory":[0,"MB"],"disk":[4083,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1320,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.978,"cores"],"cores_avg":[3.978,"cores"],"machine_cpus":[64,"cores"],"machine_load":[22,"procs"],"context_switches":[8,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680640927699285 115100 TRANSFER OUTPUT 704 0 0.001292 0.004343 cctools-monitor.summary
1680640927700247 115100 CATEGORY default MAX {}
1680640927700266 115100 CATEGORY default MIN {"memory":[18443,"MB"],"disk":[17856,"MB"],"gpus":[0,"gpus"],"cores":[9.898,"cores"]}
1680640927700273 115100 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680640927700328 115100 TASK 704 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004492,"s"],"wq_input_time":[0.004807,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[6.520806312561035,"MB"],"start":[1680640777.057542,"s"],"end":[1680640927.566625,"s"],"wall_time":[150.509083,"s"],"cpu_time":[448.422077,"s"],"memory":[14631,"MB"],"virtual_memory":[14835,"MB"],"swap_memory":[0,"MB"],"disk":[5731,"MB"],"bytes_read":[2,"MB"],"bytes_written":[995,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.979,"cores"],"cores_avg":[2.979,"cores"],"machine_cpus":[64,"cores"],"machine_load":[21,"procs"],"context_switches":[25,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680640927701135 115100 TASK 704 DONE SUCCESS  0  {} {"wq_output_time":[0.004492,"s"],"wq_input_time":[0.004807,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[6.520806312561035,"MB"],"start":[1680640777.057542,"s"],"end":[1680640927.566625,"s"],"wall_time":[150.509083,"s"],"cpu_time":[448.422077,"s"],"memory":[14631,"MB"],"virtual_memory":[14835,"MB"],"swap_memory":[0,"MB"],"disk":[5731,"MB"],"bytes_read":[2,"MB"],"bytes_written":[995,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.979,"cores"],"cores_avg":[2.979,"cores"],"machine_cpus":[64,"cores"],"machine_load":[21,"procs"],"context_switches":[25,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680640927705714 115100 TRANSFER OUTPUT 705 0 0.001285 0.004415 cctools-monitor.summary
1680640927706715 115100 TASK 705 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004562,"s"],"wq_input_time":[0.004512,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[6.520806312561035,"MB"],"start":[1680640777.05159,"s"],"end":[1680640927.447914,"s"],"wall_time":[150.396324,"s"],"cpu_time":[597.729583,"s"],"memory":[9244,"MB"],"virtual_memory":[9513,"MB"],"swap_memory":[0,"MB"],"disk":[3567,"MB"],"bytes_read":[2,"MB"],"bytes_written":[1311,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.974,"cores"],"cores_avg":[3.974,"cores"],"machine_cpus":[64,"cores"],"machine_load":[21,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680640927707635 115100 TASK 705 DONE SUCCESS  0  {} {"wq_output_time":[0.004562,"s"],"wq_input_time":[0.004512,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[6.520806312561035,"MB"],"start":[1680640777.05159,"s"],"end":[1680640927.447914,"s"],"wall_time":[150.396324,"s"],"cpu_time":[597.729583,"s"],"memory":[9244,"MB"],"virtual_memory":[9513,"MB"],"swap_memory":[0,"MB"],"disk":[3567,"MB"],"bytes_read":[2,"MB"],"bytes_written":[1311,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.974,"cores"],"cores_avg":[3.974,"cores"],"machine_cpus":[64,"cores"],"machine_load":[21,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680640927708368 115100 TRANSFER INPUT 654 1 0.000000 0.000002 gcc
1680640927708383 115100 TRANSFER INPUT 654 1 0.000000 0.000004 remote_program.c
1680640927708395 115100 TRANSFER INPUT 654 1 0.000000 0.000006 cctools-monitor
1680640927708441 115100 TASK 654 RUNNING 10.32.89.133:58480  FIRST_RESOURCES {"memory":[18443,"MB"],"disk":[17856,"MB"],"gpus":[0,"gpus"],"cores":[9.898,"cores"]}
1680640927708987 115100 TRANSFER INPUT 653 1 0.000000 0.000002 gcc
1680640927709000 115100 TRANSFER INPUT 653 1 0.000000 0.000003 remote_program.c
1680640927709013 115100 TRANSFER INPUT 653 1 0.000000 0.000007 cctools-monitor
1680640927709061 115100 TASK 653 RUNNING 10.32.89.163:47490  FIRST_RESOURCES {"memory":[18443,"MB"],"disk":[17856,"MB"],"gpus":[0,"gpus"],"cores":[9.898,"cores"]}
1680640927709605 115100 TRANSFER INPUT 652 1 0.000000 0.000002 gcc
1680640927709624 115100 TRANSFER INPUT 652 1 0.000000 0.000007 remote_program.c
1680640927709637 115100 TRANSFER INPUT 652 1 0.000000 0.000007 cctools-monitor
1680640927709698 115100 TASK 652 RUNNING 10.32.89.163:47484  FIRST_RESOURCES {"memory":[18443,"MB"],"disk":[17856,"MB"],"gpus":[0,"gpus"],"cores":[9.898,"cores"]}
1680640928071663 115100 TASK 700 WAITING_RETRIEVAL 10.32.89.139:59336 
1680640928076895 115100 TRANSFER OUTPUT 700 0 0.001291 0.005168 cctools-monitor.summary
1680640928077896 115100 TASK 700 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.00531,"s"],"wq_input_time":[0.005358,"s"],"wq_output_size":[0.001291275024414062,"MB"],"wq_input_size":[6.520806312561035,"MB"],"start":[1680640777.081778,"s"],"end":[1680640928.011332,"s"],"wall_time":[150.929554,"s"],"cpu_time":[598.5142080000001,"s"],"memory":[11111,"MB"],"virtual_memory":[11381,"MB"],"swap_memory":[0,"MB"],"disk":[12039,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1366,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.966,"cores"],"cores_avg":[3.966,"cores"],"machine_cpus":[64,"cores"],"machine_load":[24,"procs"],"context_switches":[50,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680640928078524 115100 TASK 700 DONE SUCCESS  0  {} {"wq_output_time":[0.00531,"s"],"wq_input_time":[0.005358,"s"],"wq_output_size":[0.001291275024414062,"MB"],"wq_input_size":[6.520806312561035,"MB"],"start":[1680640777.081778,"s"],"end":[1680640928.011332,"s"],"wall_time":[150.929554,"s"],"cpu_time":[598.5142080000001,"s"],"memory":[11111,"MB"],"virtual_memory":[11381,"MB"],"swap_memory":[0,"MB"],"disk":[12039,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1366,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.966,"cores"],"cores_avg":[3.966,"cores"],"machine_cpus":[64,"cores"],"machine_load":[24,"procs"],"context_switches":[50,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680640928079171 115100 TRANSFER INPUT 651 1 0.000000 0.000001 gcc
1680640928079186 115100 TRANSFER INPUT 651 1 0.000000 0.000003 remote_program.c
1680640928079198 115100 TRANSFER INPUT 651 1 0.000000 0.000006 cctools-monitor
1680640928079243 115100 TASK 651 RUNNING 10.32.89.139:59336  FIRST_RESOURCES {"memory":[18443,"MB"],"disk":[17856,"MB"],"gpus":[0,"gpus"],"cores":[9.898,"cores"]}
1680640928440714 115100 TASK 703 WAITING_RETRIEVAL 10.32.89.149:41924 
1680640928445153 115100 TRANSFER OUTPUT 703 0 0.001288 0.004364 cctools-monitor.summary
1680640928446209 115100 TASK 703 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.00452,"s"],"wq_input_time":[0.005968,"s"],"wq_output_size":[0.001288414001464844,"MB"],"wq_input_size":[6.520806312561035,"MB"],"start":[1680640777.061729,"s"],"end":[1680640928.239471,"s"],"wall_time":[151.177742,"s"],"cpu_time":[1195.587464,"s"],"memory":[3794,"MB"],"virtual_memory":[4329,"MB"],"swap_memory":[0,"MB"],"disk":[16959,"MB"],"bytes_read":[2,"MB"],"bytes_written":[2694,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[7.908,"cores"],"cores_avg":[7.908,"cores"],"machine_cpus":[64,"cores"],"machine_load":[27,"procs"],"context_switches":[30,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680640928446823 115100 TASK 703 DONE SUCCESS  0  {} {"wq_output_time":[0.00452,"s"],"wq_input_time":[0.005968,"s"],"wq_output_size":[0.001288414001464844,"MB"],"wq_input_size":[6.520806312561035,"MB"],"start":[1680640777.061729,"s"],"end":[1680640928.239471,"s"],"wall_time":[151.177742,"s"],"cpu_time":[1195.587464,"s"],"memory":[3794,"MB"],"virtual_memory":[4329,"MB"],"swap_memory":[0,"MB"],"disk":[16959,"MB"],"bytes_read":[2,"MB"],"bytes_written":[2694,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[7.908,"cores"],"cores_avg":[7.908,"cores"],"machine_cpus":[64,"cores"],"machine_load":[27,"procs"],"context_switches":[30,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680640928447451 115100 TRANSFER INPUT 650 1 0.000000 0.000002 gcc
1680640928447466 115100 TRANSFER INPUT 650 1 0.000000 0.000003 remote_program.c
1680640928447478 115100 TRANSFER INPUT 650 1 0.000000 0.000006 cctools-monitor
1680640928447526 115100 TASK 650 RUNNING 10.32.89.149:41924  FIRST_RESOURCES {"memory":[18443,"MB"],"disk":[17856,"MB"],"gpus":[0,"gpus"],"cores":[9.898,"cores"]}
1680640931349093 115100 TASK 699 WAITING_RETRIEVAL 10.32.82.97:43408 
1680640931354067 115100 TRANSFER OUTPUT 699 0 0.001288 0.004912 cctools-monitor.summary
1680640931355195 115100 TASK 699 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005094,"s"],"wq_input_time":[0.000197,"s"],"wq_output_size":[0.001288414001464844,"MB"],"wq_input_size":[0,"MB"],"start":[1680640781.187754,"s"],"end":[1680640931.346492,"s"],"wall_time":[150.158738,"s"],"cpu_time":[897.120798,"s"],"memory":[10155,"MB"],"virtual_memory":[10557,"MB"],"swap_memory":[0,"MB"],"disk":[3463,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1263,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.974,"cores"],"cores_avg":[5.974,"cores"],"machine_cpus":[16,"cores"],"machine_load":[5,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680640931355862 115100 TASK 699 DONE SUCCESS  0  {} {"wq_output_time":[0.005094,"s"],"wq_input_time":[0.000197,"s"],"wq_output_size":[0.001288414001464844,"MB"],"wq_input_size":[0,"MB"],"start":[1680640781.187754,"s"],"end":[1680640931.346492,"s"],"wall_time":[150.158738,"s"],"cpu_time":[897.120798,"s"],"memory":[10155,"MB"],"virtual_memory":[10557,"MB"],"swap_memory":[0,"MB"],"disk":[3463,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1263,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.974,"cores"],"cores_avg":[5.974,"cores"],"machine_cpus":[16,"cores"],"machine_load":[5,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680640931356552 115100 TRANSFER INPUT 649 1 0.000000 0.000002 gcc
1680640931356566 115100 TRANSFER INPUT 649 1 0.000000 0.000003 remote_program.c
1680640931356579 115100 TRANSFER INPUT 649 1 0.000000 0.000007 cctools-monitor
1680640931356642 115100 TASK 649 RUNNING 10.32.82.97:43408  FIRST_RESOURCES {"memory":[18443,"MB"],"disk":[17856,"MB"],"gpus":[0,"gpus"],"cores":[9.898,"cores"]}
1680640931719686 115100 TASK 697 WAITING_RETRIEVAL 10.32.89.149:41930 
1680640931719921 115100 TASK 696 WAITING_RETRIEVAL 10.32.89.131:36402 
1680640931720196 115100 TASK 695 WAITING_RETRIEVAL 10.32.89.145:40968 
1680640931725129 115100 TRANSFER OUTPUT 695 0 0.001287 0.004801 cctools-monitor.summary
1680640931726228 115100 TASK 695 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005045,"s"],"wq_input_time":[0.056146,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[6.520806312561035,"MB"],"start":[1680640781.459533,"s"],"end":[1680640931.636782,"s"],"wall_time":[150.177249,"s"],"cpu_time":[1042.03787,"s"],"memory":[6415,"MB"],"virtual_memory":[6883,"MB"],"swap_memory":[0,"MB"],"disk":[5019,"MB"],"bytes_read":[1,"MB"],"bytes_written":[2099,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[6.939,"cores"],"cores_avg":[6.939,"cores"],"machine_cpus":[64,"cores"],"machine_load":[24,"procs"],"context_switches":[22,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680640931726900 115100 TASK 695 DONE SUCCESS  0  {} {"wq_output_time":[0.005045,"s"],"wq_input_time":[0.056146,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[6.520806312561035,"MB"],"start":[1680640781.459533,"s"],"end":[1680640931.636782,"s"],"wall_time":[150.177249,"s"],"cpu_time":[1042.03787,"s"],"memory":[6415,"MB"],"virtual_memory":[6883,"MB"],"swap_memory":[0,"MB"],"disk":[5019,"MB"],"bytes_read":[1,"MB"],"bytes_written":[2099,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[6.939,"cores"],"cores_avg":[6.939,"cores"],"machine_cpus":[64,"cores"],"machine_load":[24,"procs"],"context_switches":[22,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680640931731168 115100 TRANSFER OUTPUT 696 0 0.001287 0.004103 cctools-monitor.summary
1680640931732354 115100 TASK 696 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004419,"s"],"wq_input_time":[0.063265,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[6.520806312561035,"MB"],"start":[1680640781.400059,"s"],"end":[1680640931.36227,"s"],"wall_time":[149.962211,"s"],"cpu_time":[596.607726,"s"],"memory":[11694,"MB"],"virtual_memory":[11965,"MB"],"swap_memory":[0,"MB"],"disk":[3811,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1324,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.978,"cores"],"cores_avg":[3.978,"cores"],"machine_cpus":[64,"cores"],"machine_load":[21,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680640931733210 115100 TASK 696 DONE SUCCESS  0  {} {"wq_output_time":[0.004419,"s"],"wq_input_time":[0.063265,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[6.520806312561035,"MB"],"start":[1680640781.400059,"s"],"end":[1680640931.36227,"s"],"wall_time":[149.962211,"s"],"cpu_time":[596.607726,"s"],"memory":[11694,"MB"],"virtual_memory":[11965,"MB"],"swap_memory":[0,"MB"],"disk":[3811,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1324,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.978,"cores"],"cores_avg":[3.978,"cores"],"machine_cpus":[64,"cores"],"machine_load":[21,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680640931754301 115100 TRANSFER OUTPUT 697 0 0.001287 0.020923 cctools-monitor.summary
1680640931755333 115100 TASK 697 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.021075,"s"],"wq_input_time":[0.063541,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[6.520806312561035,"MB"],"start":[1680640781.33426,"s"],"end":[1680640931.567723,"s"],"wall_time":[150.233463,"s"],"cpu_time":[895.282752,"s"],"memory":[13880,"MB"],"virtual_memory":[14283,"MB"],"swap_memory":[0,"MB"],"disk":[4423,"MB"],"bytes_read":[1,"MB"],"bytes_written":[2006,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.959,"cores"],"cores_avg":[5.959,"cores"],"machine_cpus":[64,"cores"],"machine_load":[27,"procs"],"context_switches":[17,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680640931756099 115100 TASK 697 DONE SUCCESS  0  {} {"wq_output_time":[0.021075,"s"],"wq_input_time":[0.063541,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[6.520806312561035,"MB"],"start":[1680640781.33426,"s"],"end":[1680640931.567723,"s"],"wall_time":[150.233463,"s"],"cpu_time":[895.282752,"s"],"memory":[13880,"MB"],"virtual_memory":[14283,"MB"],"swap_memory":[0,"MB"],"disk":[4423,"MB"],"bytes_read":[1,"MB"],"bytes_written":[2006,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.959,"cores"],"cores_avg":[5.959,"cores"],"machine_cpus":[64,"cores"],"machine_load":[27,"procs"],"context_switches":[17,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680640931756713 115100 TRANSFER INPUT 648 1 0.000000 0.000002 gcc
1680640931756726 115100 TRANSFER INPUT 648 1 0.000000 0.000003 remote_program.c
1680640931756739 115100 TRANSFER INPUT 648 1 0.000000 0.000007 cctools-monitor
1680640931756785 115100 TASK 648 RUNNING 10.32.89.131:36402  FIRST_RESOURCES {"memory":[18443,"MB"],"disk":[17856,"MB"],"gpus":[0,"gpus"],"cores":[9.898,"cores"]}
1680640931757302 115100 TRANSFER INPUT 647 1 0.000000 0.000002 gcc
1680640931757318 115100 TRANSFER INPUT 647 1 0.000000 0.000002 remote_program.c
1680640931757331 115100 TRANSFER INPUT 647 1 0.000000 0.000006 cctools-monitor
1680640931757373 115100 TASK 647 RUNNING 10.32.89.145:40968  FIRST_RESOURCES {"memory":[18443,"MB"],"disk":[17856,"MB"],"gpus":[0,"gpus"],"cores":[9.898,"cores"]}
1680640931757926 115100 TRANSFER INPUT 646 1 0.000000 0.000002 gcc
1680640931757938 115100 TRANSFER INPUT 646 1 0.000000 0.000003 remote_program.c
1680640931757951 115100 TRANSFER INPUT 646 1 0.000000 0.000006 cctools-monitor
1680640931757999 115100 TASK 646 RUNNING 10.32.89.149:41930  FIRST_RESOURCES {"memory":[18443,"MB"],"disk":[17856,"MB"],"gpus":[0,"gpus"],"cores":[9.898,"cores"]}
1680640932115761 115100 TASK 698 WAITING_RETRIEVAL 10.32.89.155:43844 
1680640932115939 115100 TASK 694 WAITING_RETRIEVAL 10.32.89.135:39268 
1680640932122608 115100 TRANSFER OUTPUT 694 0 0.001303 0.006605 cctools-monitor.summary
1680640932123673 115100 TASK 694 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.006774,"s"],"wq_input_time":[0.336584,"s"],"wq_output_size":[0.001302719116210938,"MB"],"wq_input_size":[6.520806312561035,"MB"],"start":[1680640781.801123,"s"],"end":[1680640931.913356,"s"],"wall_time":[150.112233,"s"],"cpu_time":[446.892358,"s"],"memory":[13265,"MB"],"virtual_memory":[13470,"MB"],"swap_memory":[0,"MB"],"disk":[11818,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1012,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.977,"cores"],"cores_avg":[2.977,"cores"],"machine_cpus":[64,"cores"],"machine_load":[20,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680640932124282 115100 TASK 694 DONE SUCCESS  0  {} {"wq_output_time":[0.006774,"s"],"wq_input_time":[0.336584,"s"],"wq_output_size":[0.001302719116210938,"MB"],"wq_input_size":[6.520806312561035,"MB"],"start":[1680640781.801123,"s"],"end":[1680640931.913356,"s"],"wall_time":[150.112233,"s"],"cpu_time":[446.892358,"s"],"memory":[13265,"MB"],"virtual_memory":[13470,"MB"],"swap_memory":[0,"MB"],"disk":[11818,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1012,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.977,"cores"],"cores_avg":[2.977,"cores"],"machine_cpus":[64,"cores"],"machine_load":[20,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680640932128465 115100 TRANSFER OUTPUT 698 0 0.001286 0.004012 cctools-monitor.summary
