# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680709913177778 298372 MANAGER START
1680709913188892 298372 CATEGORY default MAX {}
1680709913188908 298372 CATEGORY default MIN {}
1680709913188927 298372 CATEGORY default FIRST MAX_THROUGHPUT {}
1680711737215954 298372 TASK 510 WAITING default MAX_RESOURCES {"memory":[9994,"MB"],"disk":[10006,"MB"],"gpus":[0,"gpus"],"cores":[3.979,"cores"]}
1680711737216331 298372 TRANSFER INPUT 510 1 0.000000 0.000002 gcc
1680711737216354 298372 TRANSFER INPUT 510 1 0.000000 0.000004 remote_program.c
1680711737216367 298372 TRANSFER INPUT 510 1 0.000000 0.000007 cctools-monitor
1680711737216452 298372 TASK 510 RUNNING 10.32.84.137:53974  MAX_RESOURCES {"memory":[9994,"MB"],"disk":[10006,"MB"],"gpus":[0,"gpus"],"cores":[3.979,"cores"]}
1680711738638111 298372 TASK 508 WAITING_RETRIEVAL 10.32.89.17:45986 
1680711738643120 298372 TRANSFER OUTPUT 508 0 0.001327 0.004965 cctools-monitor.summary
1680711738643439 298372 TASK 508 RETRIEVED RESOURCE_EXHAUSTION  143 {"cores":[2,"cores"]} {"wq_output_time":[0.00524,"s"],"wq_input_time":[0.000143,"s"],"wq_output_size":[0.001326560974121094,"MB"],"wq_input_size":[0,"MB"],"start":[1680711588.601213,"s"],"end":[1680711738.629781,"s"],"wall_time":[150.028568,"s"],"cpu_time":[350.148105,"s"],"memory":[9938,"MB"],"virtual_memory":[10143,"MB"],"swap_memory":[0,"MB"],"disk":[6877,"MB"],"bytes_read":[1,"MB"],"bytes_written":[655,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.334,"cores"],"cores_avg":[2.334,"cores"],"machine_cpus":[24,"cores"],"machine_load":[28,"procs"],"context_switches":[17,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711738643464 298372 TASK 508 WAITING default MAX_RESOURCES {"memory":[9994,"MB"],"disk":[10006,"MB"],"gpus":[0,"gpus"],"cores":[3.979,"cores"]}
1680711738643807 298372 TRANSFER INPUT 508 1 0.000000 0.000003 gcc
1680711738643833 298372 TRANSFER INPUT 508 1 0.000000 0.000004 remote_program.c
1680711738643847 298372 TRANSFER INPUT 508 1 0.000000 0.000008 cctools-monitor
1680711738643901 298372 TASK 508 RUNNING 10.32.89.17:45986  MAX_RESOURCES {"memory":[9994,"MB"],"disk":[10006,"MB"],"gpus":[0,"gpus"],"cores":[3.979,"cores"]}
1680711739900657 298372 TASK 507 WAITING_RETRIEVAL 10.32.84.49:44790 
1680711739908763 298372 TRANSFER OUTPUT 507 0 0.001285 0.008055 cctools-monitor.summary
1680711739909001 298372 TASK 507 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.008227,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680711588.783724,"s"],"end":[1680711739.89137,"s"],"wall_time":[151.107646,"s"],"cpu_time":[373.971839,"s"],"memory":[9242,"MB"],"virtual_memory":[9447,"MB"],"swap_memory":[0,"MB"],"disk":[9694,"MB"],"bytes_read":[1,"MB"],"bytes_written":[592,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.475,"cores"],"cores_avg":[2.475,"cores"],"machine_cpus":[24,"cores"],"machine_load":[29,"procs"],"context_switches":[104,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711739909674 298372 TASK 507 DONE SUCCESS  0  {} {"wq_output_time":[0.008227,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680711588.783724,"s"],"end":[1680711739.89137,"s"],"wall_time":[151.107646,"s"],"cpu_time":[373.971839,"s"],"memory":[9242,"MB"],"virtual_memory":[9447,"MB"],"swap_memory":[0,"MB"],"disk":[9694,"MB"],"bytes_read":[1,"MB"],"bytes_written":[592,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.475,"cores"],"cores_avg":[2.475,"cores"],"machine_cpus":[24,"cores"],"machine_load":[29,"procs"],"context_switches":[104,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711739910118 298372 TRANSFER INPUT 427 1 0.000000 0.000002 gcc
1680711739910131 298372 TRANSFER INPUT 427 1 0.000000 0.000004 remote_program.c
1680711739910144 298372 TRANSFER INPUT 427 1 0.000000 0.000007 cctools-monitor
1680711739910197 298372 TASK 427 RUNNING 10.32.84.49:44790  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711741594897 298372 TASK 659 WAITING_RETRIEVAL 10.32.82.122:40836 
1680711741599774 298372 TRANSFER OUTPUT 659 0 0.001284 0.004772 cctools-monitor.summary
1680711741600188 298372 TASK 659 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005137,"s"],"wq_input_time":[0.000148,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680711361.066213,"s"],"end":[1680711741.589108,"s"],"wall_time":[380.522895,"s"],"cpu_time":[230.489342,"s"],"memory":[9028,"MB"],"virtual_memory":[9167,"MB"],"swap_memory":[0,"MB"],"disk":[8286,"MB"],"bytes_read":[1,"MB"],"bytes_written":[427,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.65,"cores"],"cores_avg":[0.606,"cores"],"machine_cpus":[24,"cores"],"machine_load":[27,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711741600732 298372 TASK 659 DONE SUCCESS  0  {} {"wq_output_time":[0.005137,"s"],"wq_input_time":[0.000148,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680711361.066213,"s"],"end":[1680711741.589108,"s"],"wall_time":[380.522895,"s"],"cpu_time":[230.489342,"s"],"memory":[9028,"MB"],"virtual_memory":[9167,"MB"],"swap_memory":[0,"MB"],"disk":[8286,"MB"],"bytes_read":[1,"MB"],"bytes_written":[427,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.65,"cores"],"cores_avg":[0.606,"cores"],"machine_cpus":[24,"cores"],"machine_load":[27,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711741601162 298372 TRANSFER INPUT 426 1 0.000000 0.000002 gcc
1680711741601175 298372 TRANSFER INPUT 426 1 0.000000 0.000003 remote_program.c
1680711741601188 298372 TRANSFER INPUT 426 1 0.000000 0.000007 cctools-monitor
1680711741601237 298372 TASK 426 RUNNING 10.32.82.122:40836  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711742162116 298372 TASK 586 WAITING_RETRIEVAL 10.32.89.183:56330 
1680711742166829 298372 TRANSFER OUTPUT 586 0 0.001285 0.004585 cctools-monitor.summary
1680711742167094 298372 TASK 586 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004788,"s"],"wq_input_time":[0.000102,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680711483.712552,"s"],"end":[1680711742.160018,"s"],"wall_time":[258.447466,"s"],"cpu_time":[116.761202,"s"],"memory":[7526,"MB"],"virtual_memory":[7797,"MB"],"swap_memory":[0,"MB"],"disk":[6839,"MB"],"bytes_read":[1,"MB"],"bytes_written":[349,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.464,"cores"],"cores_avg":[0.452,"cores"],"machine_cpus":[64,"cores"],"machine_load":[76,"procs"],"context_switches":[15,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711742167788 298372 TASK 586 DONE SUCCESS  0  {} {"wq_output_time":[0.004788,"s"],"wq_input_time":[0.000102,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680711483.712552,"s"],"end":[1680711742.160018,"s"],"wall_time":[258.447466,"s"],"cpu_time":[116.761202,"s"],"memory":[7526,"MB"],"virtual_memory":[7797,"MB"],"swap_memory":[0,"MB"],"disk":[6839,"MB"],"bytes_read":[1,"MB"],"bytes_written":[349,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.464,"cores"],"cores_avg":[0.452,"cores"],"machine_cpus":[64,"cores"],"machine_load":[76,"procs"],"context_switches":[15,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711742168254 298372 TRANSFER INPUT 425 1 0.000000 0.000002 gcc
1680711742168269 298372 TRANSFER INPUT 425 1 0.000000 0.000004 remote_program.c
1680711742168282 298372 TRANSFER INPUT 425 1 0.000000 0.000007 cctools-monitor
1680711742168337 298372 TASK 425 RUNNING 10.32.89.183:56330  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711743982106 298372 TASK 504 WAITING_RETRIEVAL 10.32.83.181:55610 
1680711743990029 298372 TRANSFER OUTPUT 504 0 0.001266 0.007886 cctools-monitor.summary
1680711743990216 298372 TASK 504 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.008021,"s"],"wq_input_time":[0.000127,"s"],"wq_output_size":[0.001265525817871094,"MB"],"wq_input_size":[0,"MB"],"start":[1680711593.831318,"s"],"end":[1680711743.831805,"s"],"wall_time":[150.000487,"s"],"cpu_time":[259.027697,"s"],"memory":[9698,"MB"],"virtual_memory":[9837,"MB"],"swap_memory":[0,"MB"],"disk":[7969,"MB"],"bytes_read":[1,"MB"],"bytes_written":[381,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.727,"cores"],"cores_avg":[1.727,"cores"],"machine_cpus":[24,"cores"],"machine_load":[27,"procs"],"context_switches":[99,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711743990862 298372 TASK 504 DONE SUCCESS  0  {} {"wq_output_time":[0.008021,"s"],"wq_input_time":[0.000127,"s"],"wq_output_size":[0.001265525817871094,"MB"],"wq_input_size":[0,"MB"],"start":[1680711593.831318,"s"],"end":[1680711743.831805,"s"],"wall_time":[150.000487,"s"],"cpu_time":[259.027697,"s"],"memory":[9698,"MB"],"virtual_memory":[9837,"MB"],"swap_memory":[0,"MB"],"disk":[7969,"MB"],"bytes_read":[1,"MB"],"bytes_written":[381,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.727,"cores"],"cores_avg":[1.727,"cores"],"machine_cpus":[24,"cores"],"machine_load":[27,"procs"],"context_switches":[99,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711743991298 298372 TRANSFER INPUT 424 1 0.000000 0.000002 gcc
1680711743991310 298372 TRANSFER INPUT 424 1 0.000000 0.000004 remote_program.c
1680711743991322 298372 TRANSFER INPUT 424 1 0.000000 0.000006 cctools-monitor
1680711743991368 298372 TASK 424 RUNNING 10.32.83.181:55610  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711744896917 298372 TASK 505 WAITING_RETRIEVAL 10.32.83.181:55610 
1680711744905460 298372 TRANSFER OUTPUT 505 0 0.001284 0.008456 cctools-monitor.summary
1680711744905712 298372 TASK 505 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.008619999999999999,"s"],"wq_input_time":[0.000123,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680711592.992602,"s"],"end":[1680711744.886728,"s"],"wall_time":[151.894126,"s"],"cpu_time":[248.676973,"s"],"memory":[9227,"MB"],"virtual_memory":[9365,"MB"],"swap_memory":[0,"MB"],"disk":[8773,"MB"],"bytes_read":[1,"MB"],"bytes_written":[385,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.637,"cores"],"cores_avg":[1.637,"cores"],"machine_cpus":[24,"cores"],"machine_load":[27,"procs"],"context_switches":[93,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711744906515 298372 TASK 505 DONE SUCCESS  0  {} {"wq_output_time":[0.008619999999999999,"s"],"wq_input_time":[0.000123,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680711592.992602,"s"],"end":[1680711744.886728,"s"],"wall_time":[151.894126,"s"],"cpu_time":[248.676973,"s"],"memory":[9227,"MB"],"virtual_memory":[9365,"MB"],"swap_memory":[0,"MB"],"disk":[8773,"MB"],"bytes_read":[1,"MB"],"bytes_written":[385,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.637,"cores"],"cores_avg":[1.637,"cores"],"machine_cpus":[24,"cores"],"machine_load":[27,"procs"],"context_switches":[93,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711744907096 298372 TRANSFER INPUT 423 1 0.000000 0.000002 gcc
1680711744907112 298372 TRANSFER INPUT 423 1 0.000000 0.000003 remote_program.c
1680711744907125 298372 TRANSFER INPUT 423 1 0.000000 0.000007 cctools-monitor
1680711744907185 298372 TASK 423 RUNNING 10.32.83.181:55610  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711746957613 298372 TASK 598 WAITING_RETRIEVAL 10.32.82.239:34272 
1680711746963003 298372 TRANSFER OUTPUT 598 0 0.001293 0.005278 cctools-monitor.summary
1680711746963262 298372 TASK 598 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005473,"s"],"wq_input_time":[0.000106,"s"],"wq_output_size":[0.001293182373046875,"MB"],"wq_input_size":[0,"MB"],"start":[1680711467.719347,"s"],"end":[1680711746.954578,"s"],"wall_time":[279.235231,"s"],"cpu_time":[249.456257,"s"],"memory":[6126,"MB"],"virtual_memory":[6397,"MB"],"swap_memory":[0,"MB"],"disk":[8639,"MB"],"bytes_read":[1,"MB"],"bytes_written":[735,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.893,"cores"],"cores_avg":[0.893,"cores"],"machine_cpus":[24,"cores"],"machine_load":[26,"procs"],"context_switches":[17,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711746964014 298372 TASK 598 DONE SUCCESS  0  {} {"wq_output_time":[0.005473,"s"],"wq_input_time":[0.000106,"s"],"wq_output_size":[0.001293182373046875,"MB"],"wq_input_size":[0,"MB"],"start":[1680711467.719347,"s"],"end":[1680711746.954578,"s"],"wall_time":[279.235231,"s"],"cpu_time":[249.456257,"s"],"memory":[6126,"MB"],"virtual_memory":[6397,"MB"],"swap_memory":[0,"MB"],"disk":[8639,"MB"],"bytes_read":[1,"MB"],"bytes_written":[735,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.893,"cores"],"cores_avg":[0.893,"cores"],"machine_cpus":[24,"cores"],"machine_load":[26,"procs"],"context_switches":[17,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711746964533 298372 TRANSFER INPUT 422 1 0.000000 0.000002 gcc
1680711746964548 298372 TRANSFER INPUT 422 1 0.000000 0.000004 remote_program.c
1680711746964562 298372 TRANSFER INPUT 422 1 0.000000 0.000007 cctools-monitor
1680711746964627 298372 TASK 422 RUNNING 10.32.82.239:34272  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711748364401 298372 TASK 502 WAITING_RETRIEVAL 10.32.83.213:56212 
1680711748372808 298372 TRANSFER OUTPUT 502 0 0.001290 0.008333 cctools-monitor.summary
1680711748373021 298372 TASK 502 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.008484999999999999,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001290321350097656,"MB"],"wq_input_size":[0,"MB"],"start":[1680711597.75284,"s"],"end":[1680711748.349091,"s"],"wall_time":[150.596251,"s"],"cpu_time":[288.29203,"s"],"memory":[7732,"MB"],"virtual_memory":[7871,"MB"],"swap_memory":[0,"MB"],"disk":[6805,"MB"],"bytes_read":[1,"MB"],"bytes_written":[447,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.914,"cores"],"cores_avg":[1.914,"cores"],"machine_cpus":[24,"cores"],"machine_load":[26,"procs"],"context_switches":[32,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711748373826 298372 TASK 502 DONE SUCCESS  0  {} {"wq_output_time":[0.008484999999999999,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001290321350097656,"MB"],"wq_input_size":[0,"MB"],"start":[1680711597.75284,"s"],"end":[1680711748.349091,"s"],"wall_time":[150.596251,"s"],"cpu_time":[288.29203,"s"],"memory":[7732,"MB"],"virtual_memory":[7871,"MB"],"swap_memory":[0,"MB"],"disk":[6805,"MB"],"bytes_read":[1,"MB"],"bytes_written":[447,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.914,"cores"],"cores_avg":[1.914,"cores"],"machine_cpus":[24,"cores"],"machine_load":[26,"procs"],"context_switches":[32,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711748374268 298372 TRANSFER INPUT 421 1 0.000000 0.000002 gcc
1680711748374281 298372 TRANSFER INPUT 421 1 0.000000 0.000004 remote_program.c
1680711748374293 298372 TRANSFER INPUT 421 1 0.000000 0.000006 cctools-monitor
1680711748374341 298372 TASK 421 RUNNING 10.32.83.213:56212  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711748703497 298372 TASK 621 WAITING_RETRIEVAL 10.32.84.49:44790 
1680711748712695 298372 TRANSFER OUTPUT 621 0 0.001292 0.009160 cctools-monitor.summary
1680711748712892 298372 TASK 621 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.009305000000000001,"s"],"wq_input_time":[0.000126,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680711597.581908,"s"],"end":[1680711748.693351,"s"],"wall_time":[151.111443,"s"],"cpu_time":[342.132914,"s"],"memory":[6281,"MB"],"virtual_memory":[6486,"MB"],"swap_memory":[0,"MB"],"disk":[7411,"MB"],"bytes_read":[1,"MB"],"bytes_written":[524,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.264,"cores"],"cores_avg":[2.264,"cores"],"machine_cpus":[24,"cores"],"machine_load":[29,"procs"],"context_switches":[145,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711748713508 298372 TASK 621 DONE SUCCESS  0  {} {"wq_output_time":[0.009305000000000001,"s"],"wq_input_time":[0.000126,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680711597.581908,"s"],"end":[1680711748.693351,"s"],"wall_time":[151.111443,"s"],"cpu_time":[342.132914,"s"],"memory":[6281,"MB"],"virtual_memory":[6486,"MB"],"swap_memory":[0,"MB"],"disk":[7411,"MB"],"bytes_read":[1,"MB"],"bytes_written":[524,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.264,"cores"],"cores_avg":[2.264,"cores"],"machine_cpus":[24,"cores"],"machine_load":[29,"procs"],"context_switches":[145,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711748713972 298372 TRANSFER INPUT 420 1 0.000000 0.000002 gcc
1680711748713985 298372 TRANSFER INPUT 420 1 0.000000 0.000004 remote_program.c
1680711748713998 298372 TRANSFER INPUT 420 1 0.000000 0.000007 cctools-monitor
1680711748714046 298372 TASK 420 RUNNING 10.32.84.49:44790  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711750590011 298372 TASK 573 WAITING_RETRIEVAL 10.32.89.183:56312 
1680711750602429 298372 TRANSFER OUTPUT 573 0 0.001284 0.012359 cctools-monitor.summary
1680711750602655 298372 TASK 573 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.012521,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680711483.734386,"s"],"end":[1680711750.544938,"s"],"wall_time":[266.810552,"s"],"cpu_time":[123.09111,"s"],"memory":[6963,"MB"],"virtual_memory":[7233,"MB"],"swap_memory":[0,"MB"],"disk":[7359,"MB"],"bytes_read":[1,"MB"],"bytes_written":[408,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.481,"cores"],"cores_avg":[0.461,"cores"],"machine_cpus":[64,"cores"],"machine_load":[76,"procs"],"context_switches":[15,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711750603570 298372 TASK 573 DONE SUCCESS  0  {} {"wq_output_time":[0.012521,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680711483.734386,"s"],"end":[1680711750.544938,"s"],"wall_time":[266.810552,"s"],"cpu_time":[123.09111,"s"],"memory":[6963,"MB"],"virtual_memory":[7233,"MB"],"swap_memory":[0,"MB"],"disk":[7359,"MB"],"bytes_read":[1,"MB"],"bytes_written":[408,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.481,"cores"],"cores_avg":[0.461,"cores"],"machine_cpus":[64,"cores"],"machine_load":[76,"procs"],"context_switches":[15,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711750604056 298372 TRANSFER INPUT 419 1 0.000000 0.000002 gcc
1680711750604072 298372 TRANSFER INPUT 419 1 0.000000 0.000004 remote_program.c
1680711750604086 298372 TRANSFER INPUT 419 1 0.000000 0.000008 cctools-monitor
1680711750604144 298372 TASK 419 RUNNING 10.32.89.183:56312  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711751134433 298372 TASK 589 WAITING_RETRIEVAL 10.32.89.183:56330 
1680711751142484 298372 TRANSFER OUTPUT 589 0 0.001286 0.007965 cctools-monitor.summary
1680711751142679 298372 TASK 589 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.008113,"s"],"wq_input_time":[7.8e-05,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680711483.704951,"s"],"end":[1680711751.023154,"s"],"wall_time":[267.318203,"s"],"cpu_time":[122.337045,"s"],"memory":[8155,"MB"],"virtual_memory":[8425,"MB"],"swap_memory":[0,"MB"],"disk":[7137,"MB"],"bytes_read":[1,"MB"],"bytes_written":[382,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.473,"cores"],"cores_avg":[0.458,"cores"],"machine_cpus":[64,"cores"],"machine_load":[76,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
