# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680707793230712 273247 MANAGER START
1680707793235231 273247 CATEGORY default MAX {}
1680707793235245 273247 CATEGORY default MIN {}
1680707793235251 273247 CATEGORY default FIRST MIN_WASTE {}
1680709014949185 273247 TRANSFER OUTPUT 535 0 0.001284 0.004077 cctools-monitor.summary
1680709014949596 273247 TASK 535 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004392,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680708863.980354,"s"],"end":[1680709014.845019,"s"],"wall_time":[150.864665,"s"],"cpu_time":[330.467173,"s"],"memory":[6240,"MB"],"virtual_memory":[6444,"MB"],"swap_memory":[0,"MB"],"disk":[8551,"MB"],"bytes_read":[1,"MB"],"bytes_written":[729,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.19,"cores"],"cores_avg":[2.19,"cores"],"machine_cpus":[24,"cores"],"machine_load":[26,"procs"],"context_switches":[52,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680709014950180 273247 TASK 535 DONE SUCCESS  0  {} {"wq_output_time":[0.004392,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680708863.980354,"s"],"end":[1680709014.845019,"s"],"wall_time":[150.864665,"s"],"cpu_time":[330.467173,"s"],"memory":[6240,"MB"],"virtual_memory":[6444,"MB"],"swap_memory":[0,"MB"],"disk":[8551,"MB"],"bytes_read":[1,"MB"],"bytes_written":[729,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.19,"cores"],"cores_avg":[2.19,"cores"],"machine_cpus":[24,"cores"],"machine_load":[26,"procs"],"context_switches":[52,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680709014955302 273247 TRANSFER OUTPUT 538 0 0.001285 0.004964 cctools-monitor.summary
1680709014955505 273247 TASK 538 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005107,"s"],"wq_input_time":[0.000112,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680708863.979908,"s"],"end":[1680709014.825604,"s"],"wall_time":[150.845696,"s"],"cpu_time":[333.094596,"s"],"memory":[8348,"MB"],"virtual_memory":[8553,"MB"],"swap_memory":[0,"MB"],"disk":[7975,"MB"],"bytes_read":[1,"MB"],"bytes_written":[790,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.208,"cores"],"cores_avg":[2.208,"cores"],"machine_cpus":[24,"cores"],"machine_load":[25,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680709014956289 273247 TASK 538 DONE SUCCESS  0  {} {"wq_output_time":[0.005107,"s"],"wq_input_time":[0.000112,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680708863.979908,"s"],"end":[1680709014.825604,"s"],"wall_time":[150.845696,"s"],"cpu_time":[333.094596,"s"],"memory":[8348,"MB"],"virtual_memory":[8553,"MB"],"swap_memory":[0,"MB"],"disk":[7975,"MB"],"bytes_read":[1,"MB"],"bytes_written":[790,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.208,"cores"],"cores_avg":[2.208,"cores"],"machine_cpus":[24,"cores"],"machine_load":[25,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680709014956856 273247 TRANSFER INPUT 275 1 0.000000 0.000002 gcc
1680709014956869 273247 TRANSFER INPUT 275 1 0.000000 0.000003 remote_program.c
1680709014956882 273247 TRANSFER INPUT 275 1 0.000000 0.000007 cctools-monitor
1680709014956937 273247 TASK 275 RUNNING 10.32.83.121:49140  FIRST_RESOURCES {"memory":[9995,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680709014957327 273247 TRANSFER INPUT 274 1 0.000000 0.000002 gcc
1680709014957339 273247 TRANSFER INPUT 274 1 0.000000 0.000003 remote_program.c
1680709014957351 273247 TRANSFER INPUT 274 1 0.000000 0.000006 cctools-monitor
1680709014957399 273247 TASK 274 RUNNING 10.32.82.243:39994  FIRST_RESOURCES {"memory":[9995,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680709014957809 273247 TRANSFER INPUT 273 1 0.000000 0.000002 gcc
1680709014957821 273247 TRANSFER INPUT 273 1 0.000000 0.000003 remote_program.c
1680709014957834 273247 TRANSFER INPUT 273 1 0.000000 0.000007 cctools-monitor
1680709014957897 273247 TASK 273 RUNNING 10.32.89.107:50318  FIRST_RESOURCES {"memory":[9995,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680709014958294 273247 TRANSFER INPUT 272 1 0.000000 0.000002 gcc
1680709014958307 273247 TRANSFER INPUT 272 1 0.000000 0.000004 remote_program.c
1680709014958320 273247 TRANSFER INPUT 272 1 0.000000 0.000007 cctools-monitor
1680709014958367 273247 TASK 272 RUNNING 10.32.89.235:51022  FIRST_RESOURCES {"memory":[9995,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680709014958774 273247 TRANSFER INPUT 271 1 0.000000 0.000001 gcc
1680709014958790 273247 TRANSFER INPUT 271 1 0.000000 0.000003 remote_program.c
1680709014958802 273247 TRANSFER INPUT 271 1 0.000000 0.000007 cctools-monitor
1680709014958866 273247 TASK 271 RUNNING 10.32.88.243:44676  FIRST_RESOURCES {"memory":[9995,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680709015548300 273247 TASK 402 WAITING_RETRIEVAL 10.32.88.231:39102 
1680709015553045 273247 TRANSFER OUTPUT 402 0 0.001332 0.004697 cctools-monitor.summary
1680709015553267 273247 TASK 402 RETRIEVED RESOURCE_EXHAUSTION  143 {"cores":[2,"cores"]} {"wq_output_time":[0.004866,"s"],"wq_input_time":[0.000112,"s"],"wq_output_size":[0.001332283020019531,"MB"],"wq_input_size":[0,"MB"],"start":[1680708865.195893,"s"],"end":[1680709015.54445,"s"],"wall_time":[150.348557,"s"],"cpu_time":[392.35806,"s"],"memory":[7595,"MB"],"virtual_memory":[7800,"MB"],"swap_memory":[0,"MB"],"disk":[6016,"MB"],"bytes_read":[1,"MB"],"bytes_written":[771,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.61,"cores"],"cores_avg":[2.61,"cores"],"machine_cpus":[24,"cores"],"machine_load":[25,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680709015553296 273247 TASK 402 WAITING default MAX_RESOURCES {"memory":[9995,"MB"],"disk":[10006,"MB"],"gpus":[0,"gpus"],"cores":[3.978,"cores"]}
1680709015553662 273247 TRANSFER INPUT 402 1 0.000000 0.000002 gcc
1680709015553676 273247 TRANSFER INPUT 402 1 0.000000 0.000004 remote_program.c
1680709015553689 273247 TRANSFER INPUT 402 1 0.000000 0.000007 cctools-monitor
1680709015553774 273247 TASK 402 RUNNING 10.32.88.231:39102  MAX_RESOURCES {"memory":[9995,"MB"],"disk":[10006,"MB"],"gpus":[0,"gpus"],"cores":[3.978,"cores"]}
1680709015775465 273247 TASK 518 WAITING_RETRIEVAL 10.32.82.245:56666 
1680709015775479 273247 TASK 528 WAITING_RETRIEVAL 10.32.82.245:56666 
1680709015780257 273247 TRANSFER OUTPUT 518 0 0.001291 0.004747 cctools-monitor.summary
1680709015780476 273247 TASK 518 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004903,"s"],"wq_input_time":[0.000118,"s"],"wq_output_size":[0.001291275024414062,"MB"],"wq_input_size":[0,"MB"],"start":[1680708865.187435,"s"],"end":[1680709015.759852,"s"],"wall_time":[150.572417,"s"],"cpu_time":[522.0943580000001,"s"],"memory":[8750,"MB"],"virtual_memory":[9021,"MB"],"swap_memory":[0,"MB"],"disk":[6155,"MB"],"bytes_read":[1,"MB"],"bytes_written":[733,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.467,"cores"],"cores_avg":[3.467,"cores"],"machine_cpus":[24,"cores"],"machine_load":[27,"procs"],"context_switches":[45,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680709015781177 273247 TASK 518 DONE SUCCESS  0  {} {"wq_output_time":[0.004903,"s"],"wq_input_time":[0.000118,"s"],"wq_output_size":[0.001291275024414062,"MB"],"wq_input_size":[0,"MB"],"start":[1680708865.187435,"s"],"end":[1680709015.759852,"s"],"wall_time":[150.572417,"s"],"cpu_time":[522.0943580000001,"s"],"memory":[8750,"MB"],"virtual_memory":[9021,"MB"],"swap_memory":[0,"MB"],"disk":[6155,"MB"],"bytes_read":[1,"MB"],"bytes_written":[733,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.467,"cores"],"cores_avg":[3.467,"cores"],"machine_cpus":[24,"cores"],"machine_load":[27,"procs"],"context_switches":[45,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680709015786279 273247 TRANSFER OUTPUT 528 0 0.001284 0.004939 cctools-monitor.summary
1680709015786608 273247 TASK 528 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005227,"s"],"wq_input_time":[9.2e-05,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680708865.370195,"s"],"end":[1680709015.728404,"s"],"wall_time":[150.358209,"s"],"cpu_time":[401.296934,"s"],"memory":[6299,"MB"],"virtual_memory":[6504,"MB"],"swap_memory":[0,"MB"],"disk":[6172,"MB"],"bytes_read":[1,"MB"],"bytes_written":[592,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.669,"cores"],"cores_avg":[2.669,"cores"],"machine_cpus":[24,"cores"],"machine_load":[27,"procs"],"context_switches":[9,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680709015787336 273247 TASK 528 DONE SUCCESS  0  {} {"wq_output_time":[0.005227,"s"],"wq_input_time":[9.2e-05,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680708865.370195,"s"],"end":[1680709015.728404,"s"],"wall_time":[150.358209,"s"],"cpu_time":[401.296934,"s"],"memory":[6299,"MB"],"virtual_memory":[6504,"MB"],"swap_memory":[0,"MB"],"disk":[6172,"MB"],"bytes_read":[1,"MB"],"bytes_written":[592,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.669,"cores"],"cores_avg":[2.669,"cores"],"machine_cpus":[24,"cores"],"machine_load":[27,"procs"],"context_switches":[9,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680709015787841 273247 TRANSFER INPUT 270 1 0.000000 0.000002 gcc
1680709015787859 273247 TRANSFER INPUT 270 1 0.000000 0.000004 remote_program.c
1680709015787873 273247 TRANSFER INPUT 270 1 0.000000 0.000007 cctools-monitor
1680709015787968 273247 TASK 270 RUNNING 10.32.82.245:56666  FIRST_RESOURCES {"memory":[9995,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680709015788361 273247 TRANSFER INPUT 269 1 0.000000 0.000001 gcc
1680709015788372 273247 TRANSFER INPUT 269 1 0.000000 0.000003 remote_program.c
1680709015788384 273247 TRANSFER INPUT 269 1 0.000000 0.000006 cctools-monitor
1680709015788426 273247 TASK 269 RUNNING 10.32.82.245:56666  FIRST_RESOURCES {"memory":[9995,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680709015898447 273247 TASK 405 WAITING_RETRIEVAL 10.32.88.243:44676 
1680709015899521 273247 TASK 396 WAITING_RETRIEVAL 10.32.89.11:41636 
1680709015908287 273247 TRANSFER OUTPUT 396 0 0.001287 0.008695 cctools-monitor.summary
1680709015908588 273247 TASK 396 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.008959,"s"],"wq_input_time":[0.000135,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1680708865.923726,"s"],"end":[1680709015.802475,"s"],"wall_time":[149.878749,"s"],"cpu_time":[240.157846,"s"],"memory":[9508,"MB"],"virtual_memory":[9647,"MB"],"swap_memory":[0,"MB"],"disk":[9161,"MB"],"bytes_read":[1,"MB"],"bytes_written":[517,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.602,"cores"],"cores_avg":[1.602,"cores"],"machine_cpus":[24,"cores"],"machine_load":[25,"procs"],"context_switches":[73,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680709015909192 273247 TASK 396 DONE SUCCESS  0  {} {"wq_output_time":[0.008959,"s"],"wq_input_time":[0.000135,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1680708865.923726,"s"],"end":[1680709015.802475,"s"],"wall_time":[149.878749,"s"],"cpu_time":[240.157846,"s"],"memory":[9508,"MB"],"virtual_memory":[9647,"MB"],"swap_memory":[0,"MB"],"disk":[9161,"MB"],"bytes_read":[1,"MB"],"bytes_written":[517,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.602,"cores"],"cores_avg":[1.602,"cores"],"machine_cpus":[24,"cores"],"machine_load":[25,"procs"],"context_switches":[73,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680709015914433 273247 TRANSFER OUTPUT 405 0 0.001282 0.005060 cctools-monitor.summary
1680709015914671 273247 TASK 405 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005214,"s"],"wq_input_time":[0.000105,"s"],"wq_output_size":[0.00128173828125,"MB"],"wq_input_size":[0,"MB"],"start":[1680708864.987298,"s"],"end":[1680709015.817643,"s"],"wall_time":[150.830345,"s"],"cpu_time":[314.456777,"s"],"memory":[7608,"MB"],"virtual_memory":[7812,"MB"],"swap_memory":[0,"MB"],"disk":[9595,"MB"],"bytes_read":[1,"MB"],"bytes_written":[779,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2,"cores"],"cores_avg":[2.085,"cores"],"machine_cpus":[24,"cores"],"machine_load":[25,"procs"],"context_switches":[27,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680709015915409 273247 TASK 405 DONE SUCCESS  0  {} {"wq_output_time":[0.005214,"s"],"wq_input_time":[0.000105,"s"],"wq_output_size":[0.00128173828125,"MB"],"wq_input_size":[0,"MB"],"start":[1680708864.987298,"s"],"end":[1680709015.817643,"s"],"wall_time":[150.830345,"s"],"cpu_time":[314.456777,"s"],"memory":[7608,"MB"],"virtual_memory":[7812,"MB"],"swap_memory":[0,"MB"],"disk":[9595,"MB"],"bytes_read":[1,"MB"],"bytes_written":[779,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2,"cores"],"cores_avg":[2.085,"cores"],"machine_cpus":[24,"cores"],"machine_load":[25,"procs"],"context_switches":[27,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680709015916002 273247 TRANSFER INPUT 268 1 0.000000 0.000002 gcc
1680709015916019 273247 TRANSFER INPUT 268 1 0.000000 0.000003 remote_program.c
1680709015916032 273247 TRANSFER INPUT 268 1 0.000000 0.000006 cctools-monitor
1680709015916079 273247 TASK 268 RUNNING 10.32.89.11:41636  FIRST_RESOURCES {"memory":[9995,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680709015916455 273247 TRANSFER INPUT 267 1 0.000000 0.000002 gcc
1680709015916471 273247 TRANSFER INPUT 267 1 0.000000 0.000003 remote_program.c
1680709015916483 273247 TRANSFER INPUT 267 1 0.000000 0.000006 cctools-monitor
1680709015916545 273247 TASK 267 RUNNING 10.32.88.243:44676  FIRST_RESOURCES {"memory":[9995,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680709016025414 273247 TASK 513 WAITING_RETRIEVAL 10.32.89.107:50318 
1680709016025688 273247 TASK 527 WAITING_RETRIEVAL 10.32.82.245:56666 
1680709016030447 273247 TRANSFER OUTPUT 513 0 0.001305 0.004689 cctools-monitor.summary
1680709016030700 273247 TASK 513 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004858,"s"],"wq_input_time":[0.000109,"s"],"wq_output_size":[0.00130462646484375,"MB"],"wq_input_size":[0,"MB"],"start":[1680708865.9193,"s"],"end":[1680709015.938725,"s"],"wall_time":[150.019425,"s"],"cpu_time":[454.035509,"s"],"memory":[7112,"MB"],"virtual_memory":[7381,"MB"],"swap_memory":[0,"MB"],"disk":[6451,"MB"],"bytes_read":[1,"MB"],"bytes_written":[984,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3,"cores"],"cores_avg":[3.027,"cores"],"machine_cpus":[24,"cores"],"machine_load":[26,"procs"],"context_switches":[18,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680709016031309 273247 TASK 513 DONE SUCCESS  0  {} {"wq_output_time":[0.004858,"s"],"wq_input_time":[0.000109,"s"],"wq_output_size":[0.00130462646484375,"MB"],"wq_input_size":[0,"MB"],"start":[1680708865.9193,"s"],"end":[1680709015.938725,"s"],"wall_time":[150.019425,"s"],"cpu_time":[454.035509,"s"],"memory":[7112,"MB"],"virtual_memory":[7381,"MB"],"swap_memory":[0,"MB"],"disk":[6451,"MB"],"bytes_read":[1,"MB"],"bytes_written":[984,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3,"cores"],"cores_avg":[3.027,"cores"],"machine_cpus":[24,"cores"],"machine_load":[26,"procs"],"context_switches":[18,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680709016036528 273247 TRANSFER OUTPUT 527 0 0.001295 0.005065 cctools-monitor.summary
1680709016036786 273247 TASK 527 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005239,"s"],"wq_input_time":[0.000103,"s"],"wq_output_size":[0.001295089721679688,"MB"],"wq_input_size":[0,"MB"],"start":[1680708865.370169,"s"],"end":[1680709015.951954,"s"],"wall_time":[150.581785,"s"],"cpu_time":[403.469321,"s"],"memory":[7409,"MB"],"virtual_memory":[7614,"MB"],"swap_memory":[0,"MB"],"disk":[7855,"MB"],"bytes_read":[1,"MB"],"bytes_written":[596,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.679,"cores"],"cores_avg":[2.679,"cores"],"machine_cpus":[24,"cores"],"machine_load":[27,"procs"],"context_switches":[24,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680709016037530 273247 TASK 527 DONE SUCCESS  0  {} {"wq_output_time":[0.005239,"s"],"wq_input_time":[0.000103,"s"],"wq_output_size":[0.001295089721679688,"MB"],"wq_input_size":[0,"MB"],"start":[1680708865.370169,"s"],"end":[1680709015.951954,"s"],"wall_time":[150.581785,"s"],"cpu_time":[403.469321,"s"],"memory":[7409,"MB"],"virtual_memory":[7614,"MB"],"swap_memory":[0,"MB"],"disk":[7855,"MB"],"bytes_read":[1,"MB"],"bytes_written":[596,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.679,"cores"],"cores_avg":[2.679,"cores"],"machine_cpus":[24,"cores"],"machine_load":[27,"procs"],"context_switches":[24,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680709016038023 273247 TRANSFER INPUT 266 1 0.000000 0.000002 gcc
1680709016038036 273247 TRANSFER INPUT 266 1 0.000000 0.000004 remote_program.c
1680709016038049 273247 TRANSFER INPUT 266 1 0.000000 0.000007 cctools-monitor
1680709016038096 273247 TASK 266 RUNNING 10.32.82.245:56666  FIRST_RESOURCES {"memory":[9995,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680709016038446 273247 TRANSFER INPUT 265 1 0.000000 0.000001 gcc
1680709016038457 273247 TRANSFER INPUT 265 1 0.000000 0.000003 remote_program.c
1680709016038469 273247 TRANSFER INPUT 265 1 0.000000 0.000006 cctools-monitor
1680709016038510 273247 TASK 265 RUNNING 10.32.89.107:50318  FIRST_RESOURCES {"memory":[9995,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680709016252380 273247 TASK 399 WAITING_RETRIEVAL 10.32.89.107:50318 
1680709016252417 273247 TASK 403 WAITING_RETRIEVAL 10.32.89.107:50318 
1680709016252652 273247 TASK 404 WAITING_RETRIEVAL 10.32.83.35:49556 
1680709016257156 273247 TRANSFER OUTPUT 399 0 0.001286 0.004443 cctools-monitor.summary
1680709016257355 273247 CATEGORY default MAX {"memory":[9995,"MB"],"disk":[10006,"MB"],"gpus":[0,"gpus"],"cores":[3.978,"cores"]}
1680709016257373 273247 CATEGORY default MIN {"memory":[9995,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680709016257386 273247 CATEGORY default FIRST MIN_WASTE {"memory":[9995,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680709016257462 273247 TASK 399 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.00461,"s"],"wq_input_time":[9.000000000000001e-05,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680708865.544834,"s"],"end":[1680709016.110189,"s"],"wall_time":[150.565355,"s"],"cpu_time":[324.083491,"s"],"memory":[8177,"MB"],"virtual_memory":[8382,"MB"],"swap_memory":[0,"MB"],"disk":[7990,"MB"],"bytes_read":[1,"MB"],"bytes_written":[763,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.152,"cores"],"cores_avg":[2.152,"cores"],"machine_cpus":[24,"cores"],"machine_load":[26,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680709016258080 273247 TASK 399 DONE SUCCESS  0  {} {"wq_output_time":[0.00461,"s"],"wq_input_time":[9.000000000000001e-05,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680708865.544834,"s"],"end":[1680709016.110189,"s"],"wall_time":[150.565355,"s"],"cpu_time":[324.083491,"s"],"memory":[8177,"MB"],"virtual_memory":[8382,"MB"],"swap_memory":[0,"MB"],"disk":[7990,"MB"],"bytes_read":[1,"MB"],"bytes_written":[763,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.152,"cores"],"cores_avg":[2.152,"cores"],"machine_cpus":[24,"cores"],"machine_load":[26,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680709016262318 273247 TRANSFER OUTPUT 403 0 0.001297 0.004058 cctools-monitor.summary
